,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,,,,,
1,,,,,
2,,,,,
3,,,,,
4,,,,,
5,,,,,
6,,,,,
7,True,False,False,False,False
8,False,False,False,False,False
9,False,False,False,False,False
10,,,,,
11,False,False,False,False,False
12,,,,,
13,,,,,
14,False,False,True,False,True
15,,,,,
16,,,,,
17,,,,,
18,False,True,True,True,True
19,False,False,True,False,True
20,False,False,True,False,True
21,True,False,False,False,False
22,True,False,False,False,False
23,False,False,True,False,True
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,False,True,True,True,True
29,False,False,False,False,False
30,,,,,
31,False,False,False,False,False
32,False,False,False,False,False
33,,,,,
34,True,False,False,False,False
35,False,True,False,True,False
36,False,True,False,True,False
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
45,,,,,
46,,,,,
47,,,,,
48,,,,,
49,,,,,
50,,,,,
51,,,,,
52,,,,,
53,,,,,
54,,,,,
55,,,,,
56,False,True,False,True,False
57,False,True,True,True,True
58,,,,,
59,,,,,
60,,,,,
61,,,,,
62,False,False,False,False,False
63,True,False,False,False,False
64,False,False,False,False,False
65,,,,,
66,False,True,True,True,True
67,False,True,True,True,True
68,,,,,
69,,,,,
70,,,,,
71,,,,,
72,,,,,
73,,,,,
74,,,,,
75,,,,,
76,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
81,,,,,
82,,,,,
83,,,,,
84,,,,,
85,,,,,
86,,,,,
87,,,,,
88,,,,,
89,,,,,
90,,,,,
91,,,,,
92,,,,,
93,,,,,
94,,,,,
95,,,,,
96,,,,,
97,,,,,
98,,,,,
99,,,,,
100,,,,,
101,,,,,
102,,,,,
103,,,,,
104,,,,,
105,,,,,
106,,,,,
107,,,,,
108,,,,,
109,,,,,
110,,,,,
111,,,,,
112,,,,,
113,,,,,
114,,,,,
115,,,,,
116,,,,,
117,,,,,
118,,,,,
119,,,,,
120,,,,,
121,,,,,
122,,,,,
123,,,,,
124,,,,,
125,,,,,
126,,,,,
127,,,,,
128,,,,,
129,,,,,
130,,,,,
131,,,,,
132,,,,,
133,,,,,
134,,,,,
135,,,,,
136,,,,,
137,,,,,
138,,,,,
139,,,,,
140,,,,,
141,,,,,
142,,,,,
143,,,,,
144,,,,,
145,,,,,
146,,,,,
147,,,,,
148,,,,,
149,,,,,
150,,,,,
151,,,,,
152,,,,,
153,True,False,False,False,False
154,False,True,False,True,False
155,False,False,False,False,False
156,True,False,False,False,False
157,True,False,False,False,False
158,,,,,
159,,,,,
160,,,,,
161,,,,,
162,,,,,
163,False,True,True,True,True
164,False,True,True,True,True
165,False,True,True,True,True
166,False,True,True,True,True
167,False,True,True,True,True
168,False,True,True,True,True
169,False,True,True,True,True
170,False,True,True,True,True
171,False,True,True,True,True
