,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,False,True,True,True,True
1,,,,,
2,,,,,
3,False,False,True,False,False
4,,,,,
5,,,,,
6,,,,,
7,,,,,
8,,,,,
9,,,,,
10,,,,,
11,,,,,
12,,,,,
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,True,False,False,False,False
21,True,False,False,False,False
22,,,,,
23,False,False,True,False,True
24,False,False,True,False,True
25,False,False,True,False,True
26,False,True,True,True,True
27,False,True,True,True,True
28,False,True,True,True,True
29,,,,,
30,False,True,False,True,False
31,False,True,True,True,True
32,False,True,True,True,True
33,,,,,
34,False,True,True,True,True
35,False,True,True,True,True
36,False,True,True,True,True
37,False,True,True,False,True
38,False,False,True,False,True
39,False,False,True,False,True
40,False,True,True,True,True
41,,,,,
42,,,,,
43,,,,,
44,False,True,True,True,True
45,False,True,False,True,False
46,False,True,False,True,False
47,False,True,True,True,True
48,False,False,True,False,True
49,True,False,False,False,False
50,False,True,False,True,False
51,True,False,False,False,False
52,True,False,False,False,False
53,True,False,False,False,False
54,False,False,False,True,False
55,,,,,
56,False,False,True,False,True
57,False,True,True,True,True
58,False,True,True,True,True
59,False,True,False,False,False
60,False,True,True,True,True
61,,,,,
62,False,True,True,True,True
63,False,True,True,True,True
64,,,,,
65,False,True,True,True,True
66,,,,,
67,,,,,
68,False,True,True,True,True
69,False,True,True,True,True
70,False,True,True,True,True
71,False,True,True,True,True
72,False,True,True,True,True
73,False,True,True,True,True
74,False,True,True,True,True
75,False,True,True,True,True
76,False,True,True,True,True
77,False,True,True,True,True
78,False,True,True,True,True
79,False,True,True,True,True
80,,,,,
81,False,True,True,True,True
82,False,True,True,True,True
83,False,True,True,True,True
84,False,True,True,True,True
85,,,,,
86,False,True,True,True,True
87,False,True,True,True,True
88,False,True,True,True,True
89,False,True,True,True,True
90,False,True,True,True,True
91,False,True,True,True,True
92,False,True,True,False,False
93,,,,,
94,,,,,
95,False,True,True,True,True
96,False,True,True,True,True
97,False,True,True,True,True
98,False,True,True,True,True
99,False,True,True,True,True
100,False,True,True,True,True
101,False,True,True,True,True
102,False,True,True,True,True
103,False,True,True,True,True
104,False,True,True,True,True
105,False,True,True,True,True
106,,,,,
107,False,True,True,True,True
108,,,,,
109,,,,,
110,,,,,
111,,,,,
112,,,,,
113,False,True,True,True,True
114,False,True,True,True,True
115,,,,,
116,False,True,True,True,True
117,False,True,True,True,False
118,False,True,True,True,True
119,False,True,True,True,True
120,False,True,True,True,True
121,False,True,True,True,True
122,False,True,True,True,True
123,False,True,True,True,True
124,,,,,
125,,,,,
126,,,,,
127,False,True,True,True,True
128,False,True,True,True,True
129,False,True,True,True,True
130,,,,,
131,,,,,
132,False,True,True,True,True
133,,,,,
134,,,,,
135,False,True,True,True,False
136,False,True,True,True,True
137,False,True,True,True,True
138,False,True,True,True,True
139,False,True,True,True,True
140,False,True,True,True,True
141,False,True,True,True,True
142,False,True,True,True,True
143,False,False,True,True,True
144,False,True,True,True,True
145,False,True,True,True,True
146,False,True,True,True,True
147,False,True,True,True,True
148,False,True,True,True,True
149,,,,,
150,,,,,
151,,,,,
152,,,,,
153,,,,,
154,,,,,
155,,,,,
156,,,,,
157,,,,,
158,,,,,
159,,,,,
160,,,,,
161,,,,,
162,,,,,
163,,,,,
164,,,,,
165,,,,,
166,False,True,True,True,False
167,False,True,True,True,True
168,,,,,
169,,,,,
170,,,,,
171,,,,,
172,,,,,
173,,,,,
174,,,,,
175,,,,,
176,,,,,
177,,,,,
178,,,,,
179,,,,,
180,,,,,
181,,,,,
182,,,,,
183,,,,,
184,,,,,
