,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,True,False,False,True,False
1,False,True,False,True,False
2,False,True,False,True,False
3,False,True,False,True,False
4,True,False,False,False,False
5,,,,,
6,,,,,
7,,,,,
8,,,,,
9,,,,,
10,,,,,
11,,,,,
12,False,False,False,False,False
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,False,False,False,False,False
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,False,True,False,True,False
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,False,False,False,True,False
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,False,True,True,True,True
44,False,True,False,True,False
45,False,True,False,True,False
46,,,,,
47,False,True,True,True,True
48,False,True,True,True,True
49,False,True,True,True,True
50,,,,,
51,,,,,
52,False,True,False,True,False
53,,,,,
54,False,True,True,True,True
55,False,True,True,True,True
56,False,True,True,True,True
57,,,,,
58,,,,,
59,,,,,
60,,,,,
61,False,True,True,True,True
62,,,,,
63,,,,,
64,False,True,True,True,False
65,,,,,
66,False,True,True,True,False
67,,,,,
68,False,True,True,True,True
69,False,True,True,True,True
70,False,True,False,True,False
71,False,True,True,True,True
72,,,,,
73,,,,,
74,,,,,
75,,,,,
76,,,,,
77,,,,,
78,,,,,
79,,,,,
80,False,False,False,False,False
81,,,,,
82,False,False,True,False,True
83,,,,,
84,,,,,
85,,,,,
86,,,,,
87,,,,,
88,True,False,False,False,False
89,,,,,
90,,,,,
91,,,,,
92,,,,,
93,,,,,
94,False,True,True,True,True
95,,,,,
96,,,,,
97,,,,,
98,,,,,
99,,,,,
100,,,,,
101,,,,,
102,,,,,
103,,,,,
104,False,True,True,True,False
105,False,True,True,True,False
106,False,True,True,True,False
107,False,True,True,True,True
108,False,True,True,True,True
109,,,,,
110,False,True,True,True,True
111,False,True,True,True,True
112,False,True,True,True,True
113,False,False,False,False,False
114,False,False,False,False,False
115,False,False,True,False,True
116,False,False,True,False,True
117,False,True,True,True,True
118,,,,,
119,False,False,False,False,False
120,False,False,False,False,False
121,False,True,True,True,True
122,,,,,
123,,,,,
124,,,,,
125,False,True,True,True,True
126,False,True,True,True,True
127,,,,,
128,False,True,True,True,True
129,False,True,True,True,True
130,,,,,
131,False,True,False,True,False
132,,,,,
133,False,True,False,True,False
134,False,False,False,False,False
135,,,,,
136,False,False,False,False,False
137,False,True,False,True,False
138,False,True,True,True,True
139,False,True,False,True,False
140,False,True,True,True,True
141,False,True,True,True,True
142,False,True,True,True,True
143,False,True,True,True,True
144,False,True,True,True,True
145,False,True,True,True,True
146,False,True,True,True,True
147,,,,,
148,,,,,
149,True,False,False,False,False
150,True,False,False,False,False
151,,,,,
152,,,,,
153,True,False,False,False,False
154,False,False,False,False,False
155,False,False,False,False,False
156,,,,,
157,,,,,
158,False,False,False,False,False
159,False,False,False,False,False
160,,,,,
161,False,False,False,False,False
162,,,,,
163,False,False,False,False,False
164,False,False,False,False,False
165,,,,,
166,,,,,
167,False,False,False,False,False
168,True,False,False,False,False
169,False,False,False,False,False
170,True,False,False,False,False
171,True,False,False,False,False
172,True,False,False,False,False
173,True,False,False,False,False
174,,,,,
175,,,,,
176,,,,,
177,False,True,False,True,False
178,,,,,
179,,,,,
180,,,,,
181,,,,,
182,,,,,
183,,,,,
184,True,False,False,False,False
185,True,False,False,False,False
186,False,False,False,False,False
187,False,False,False,False,False
188,False,False,False,False,False
189,False,False,False,False,False
190,,,,,
191,True,False,False,False,False
192,,,,,
193,,,,,
194,,,,,
195,,,,,
196,,,,,
197,,,,,
198,False,False,True,False,True
199,False,False,True,False,True
200,,,,,
201,True,False,False,False,False
202,False,False,True,False,True
203,,,,,
204,,,,,
205,False,False,False,False,False
206,False,False,False,False,False
207,False,False,False,False,False
208,False,False,False,False,False
209,False,False,False,False,False
210,False,False,False,False,False
211,False,False,False,False,False
212,False,False,False,False,False
213,False,False,False,False,False
214,False,False,False,False,False
215,False,False,False,False,False
216,False,False,False,False,False
217,False,False,False,False,False
218,False,False,False,False,False
219,False,False,False,False,False
220,False,False,False,False,False
221,False,False,False,False,False
222,False,False,False,False,True
223,False,False,False,False,False
224,False,False,False,False,False
225,False,False,False,False,False
226,False,False,False,False,False
227,,,,,
228,False,False,False,False,False
229,False,False,False,False,False
230,False,False,False,False,False
231,,,,,
232,False,False,False,False,False
233,False,False,False,True,False
234,,,,,
235,,,,,
236,,,,,
237,,,,,
238,,,,,
239,,,,,
240,,,,,
241,,,,,
242,,,,,
243,,,,,
244,,,,,
245,False,False,False,False,False
246,True,False,False,False,False
247,False,True,True,True,True
248,False,True,True,True,True
249,,,,,
250,,,,,
251,False,True,True,False,True
252,False,True,True,True,True
253,False,True,True,True,True
254,False,True,True,True,True
255,False,True,True,True,True
256,False,True,True,True,True
257,,,,,
258,,,,,
259,,,,,
260,False,False,False,False,False
261,False,False,False,False,False
262,,,,,
263,,,,,
264,,,,,
265,False,False,False,False,False
266,False,False,False,False,False
267,,,,,
268,True,False,False,False,False
269,True,False,False,True,False
270,True,False,False,True,False
271,,,,,
