,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,,,,,
1,,,,,
2,,,,,
3,,,,,
4,False,True,False,True,False
5,,,,,
6,False,True,False,True,False
7,,,,,
8,False,True,False,True,False
9,False,True,True,True,True
10,False,True,True,True,True
11,False,True,True,False,True
12,False,True,True,False,True
13,False,True,True,False,True
14,False,False,True,False,True
15,False,False,True,True,True
16,False,True,True,False,True
17,False,False,True,True,True
18,False,True,True,True,True
19,False,True,True,True,True
20,False,False,True,False,True
21,False,True,True,True,True
22,False,False,True,True,True
23,False,False,True,True,True
24,False,False,True,True,True
25,False,False,True,False,True
26,False,False,True,True,True
27,False,False,True,True,True
28,False,False,True,False,True
29,False,False,True,False,True
30,False,False,True,False,True
31,False,True,True,True,True
32,False,False,True,True,True
33,False,False,True,False,True
34,False,False,True,False,True
35,False,False,True,True,True
36,False,True,True,True,True
37,False,True,True,True,True
38,False,False,True,True,True
39,False,False,True,True,True
40,False,False,True,False,True
41,False,True,True,True,True
42,False,False,True,True,True
43,False,True,True,True,True
44,False,True,True,True,True
45,False,True,True,True,True
46,False,True,True,False,True
47,False,True,True,True,True
48,False,False,True,False,True
49,False,False,False,True,False
50,True,False,False,False,True
51,True,False,False,True,False
52,False,False,True,False,True
53,False,False,True,True,True
54,False,False,True,True,True
55,False,False,True,True,True
56,False,False,True,True,True
57,False,False,True,False,True
58,False,True,True,True,True
59,False,False,True,False,True
60,False,False,True,False,True
61,False,False,False,False,True
62,False,False,True,True,True
63,False,False,True,False,True
64,False,False,True,True,True
65,False,False,True,False,True
66,False,False,True,False,True
67,False,False,True,False,True
68,False,False,True,False,True
69,False,False,True,False,True
70,True,False,False,False,True
71,False,False,True,False,True
72,False,False,True,False,True
73,False,False,True,False,True
74,False,False,True,False,True
75,False,False,True,True,True
76,False,True,True,True,True
77,,,,,
78,False,False,True,True,True
79,False,False,True,True,True
80,False,False,True,True,True
81,False,True,True,True,True
82,False,True,True,True,True
83,False,False,True,False,True
84,False,False,True,False,True
85,False,False,True,True,True
86,False,False,True,True,True
87,False,True,True,True,True
88,False,True,True,True,True
89,False,False,True,True,True
90,False,False,True,False,True
91,False,False,True,True,True
92,True,False,False,False,True
93,True,False,False,False,True
94,False,False,False,False,False
95,False,False,False,False,False
96,True,False,False,False,False
97,False,False,False,False,False
98,False,False,False,False,False
99,False,False,False,False,False
100,False,False,False,False,False
101,True,False,False,False,False
102,True,False,False,False,False
103,False,False,False,False,False
104,True,False,False,False,False
105,True,False,False,False,False
106,True,False,False,False,False
107,True,False,False,False,False
108,True,False,False,False,False
109,True,False,False,False,False
110,True,False,False,False,False
111,False,False,False,False,False
112,False,False,True,False,True
113,False,True,True,True,True
114,False,False,True,False,True
115,True,False,False,False,False
116,True,False,False,False,False
117,True,False,False,False,False
118,True,False,False,False,False
