,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,False,True,False,True,False
1,False,True,False,True,False
2,False,False,False,True,False
3,False,True,False,True,False
4,False,True,False,True,False
5,False,True,False,True,False
6,False,True,True,True,True
7,,,,,
8,,,,,
9,,,,,
10,False,True,True,True,True
11,,,,,
12,,,,,
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,False,False,False,False,False
18,False,False,False,False,False
19,False,False,False,False,False
20,False,False,False,False,False
21,False,False,False,False,False
22,False,False,False,False,False
23,False,False,True,False,True
24,False,False,True,False,True
25,False,False,True,False,True
26,False,False,True,False,True
27,False,False,True,False,True
28,False,False,True,False,True
29,False,False,True,False,True
30,False,True,True,True,True
31,False,True,False,True,False
32,False,False,False,False,False
33,False,False,False,False,False
34,False,False,False,False,False
35,False,False,False,False,False
36,False,False,False,False,False
37,False,False,False,False,False
38,False,False,False,False,False
39,False,False,False,False,False
40,False,False,False,False,False
41,False,False,False,False,False
42,False,False,False,False,False
43,False,False,False,False,False
44,True,False,False,False,False
45,False,False,False,True,False
46,False,False,False,False,False
47,False,False,False,False,False
48,False,False,False,False,False
49,False,False,True,False,True
50,False,False,False,False,False
51,False,False,True,False,True
52,False,False,False,False,False
53,False,False,False,False,False
54,False,False,False,False,False
55,False,False,False,False,False
56,False,False,False,False,False
57,False,False,False,False,False
58,True,False,False,False,False
59,False,False,False,False,False
60,False,False,False,False,False
61,True,False,False,False,False
62,False,False,True,False,True
63,False,False,False,False,False
64,False,False,False,False,False
65,False,False,False,False,False
66,False,False,False,False,False
67,True,False,False,False,False
68,False,True,True,True,True
69,True,False,False,False,False
70,False,False,False,False,False
71,False,False,False,False,False
72,True,False,False,False,False
73,True,False,False,False,False
74,False,True,False,True,False
75,False,True,False,True,True
76,True,False,False,False,False
77,True,False,True,False,False
78,False,False,False,False,False
79,False,False,False,False,False
80,True,False,False,False,False
81,False,False,False,False,False
82,True,False,False,True,False
83,True,False,False,False,True
84,False,False,False,False,False
85,True,False,False,True,False
86,True,False,False,False,False
87,True,False,False,False,False
88,False,False,False,False,False
89,True,False,False,False,False
90,True,False,False,False,False
91,True,False,False,False,True
92,True,False,False,False,False
93,True,False,False,False,False
94,True,False,False,False,False
95,True,False,False,True,False
96,True,False,False,False,False
97,True,False,False,False,False
98,False,False,False,False,False
99,False,False,False,False,False
100,True,False,False,False,False
101,True,False,False,False,False
102,False,False,False,False,False
103,False,False,False,False,False
104,False,False,False,False,False
105,False,False,False,False,False
106,False,False,False,False,False
107,False,False,False,False,False
108,False,False,False,False,False
109,False,False,False,False,False
110,,,,,
111,False,True,False,True,False
112,False,False,False,False,False
113,False,False,False,False,False
114,False,False,False,False,False
115,False,False,False,False,False
116,False,False,False,False,False
117,False,False,False,False,False
118,False,False,False,False,False
119,False,False,False,False,False
120,False,False,False,False,False
121,False,False,False,False,False
122,False,False,False,False,False
123,False,False,False,False,False
124,False,False,False,False,False
125,False,False,False,False,False
126,False,False,False,False,False
127,False,False,False,False,False
128,False,False,False,False,False
129,False,False,False,False,False
130,False,False,False,False,False
131,False,False,False,False,False
132,False,False,False,False,False
133,False,False,False,False,False
134,False,False,False,False,False
135,False,False,False,False,False
136,False,False,False,False,False
137,True,False,False,False,False
138,False,False,False,False,False
139,False,False,False,False,True
140,False,False,False,False,True
141,False,False,False,False,True
142,False,False,False,False,True
143,,,,,
144,,,,,
145,,,,,
146,,,,,
147,False,False,False,False,True
148,False,False,False,False,False
149,False,False,False,False,False
150,False,False,False,False,False
151,False,False,False,False,False
152,False,False,False,False,False
153,False,False,False,False,False
154,False,False,False,False,False
155,False,False,False,False,False
156,False,False,False,False,False
157,False,False,False,False,False
158,False,False,False,False,False
159,False,False,False,False,False
160,False,False,False,False,False
161,False,False,False,False,False
162,False,False,False,False,False
163,False,False,False,False,False
164,False,False,False,False,False
165,False,False,False,False,False
166,False,False,False,False,False
167,False,False,False,False,False
168,False,False,False,False,False
169,False,False,False,False,False
170,True,False,False,False,False
171,True,False,False,False,False
172,True,False,False,False,False
173,False,False,False,False,False
174,False,False,False,True,False
175,False,False,False,False,False
176,False,False,False,False,False
177,False,False,False,False,False
178,False,False,False,False,False
179,False,False,False,False,False
180,True,False,False,False,False
181,True,False,False,False,False
182,True,False,False,False,False
183,True,False,False,False,False
184,True,False,False,False,False
185,False,False,False,False,False
186,False,False,False,False,False
187,True,False,False,False,False
188,True,False,False,False,False
189,False,False,False,True,False
190,True,False,False,True,False
191,True,False,False,False,False
192,False,False,False,False,False
193,True,False,False,False,False
194,False,False,False,False,False
195,False,False,False,False,False
196,False,False,False,False,False
197,False,False,False,False,False
198,True,False,False,False,False
199,True,False,False,False,False
200,True,False,False,False,False
201,True,False,False,False,False
202,False,False,False,False,True
203,False,False,False,False,False
204,True,False,False,False,False
205,False,False,False,False,False
206,True,False,False,False,False
207,True,False,False,False,False
208,True,False,False,False,False
209,True,False,False,False,False
210,True,False,False,False,False
211,False,False,False,False,False
212,False,False,False,False,False
213,False,False,False,False,False
214,False,False,False,False,True
215,False,False,False,False,False
216,True,False,False,False,False
217,True,False,False,False,False
218,True,False,False,True,False
219,True,False,False,False,False
220,True,False,False,True,False
221,True,False,False,True,False
222,True,False,False,True,False
223,True,False,False,False,False
224,True,False,False,False,False
225,True,False,False,True,False
226,True,False,False,False,True
227,False,False,False,False,False
228,True,False,False,True,False
229,True,False,False,True,False
230,False,False,False,False,False
231,True,False,False,True,False
232,False,False,False,False,False
233,False,False,False,False,False
234,False,False,False,False,False
235,True,False,False,True,False
236,False,False,False,False,False
237,True,False,False,True,False
238,True,False,False,True,False
239,True,False,False,True,False
240,False,True,False,True,False
241,True,False,False,True,False
242,True,False,False,True,False
243,True,False,False,True,False
244,True,False,False,True,False
245,False,False,False,True,True
246,False,False,False,False,False
247,True,False,False,True,False
248,True,False,False,True,False
249,True,False,False,False,False
250,True,False,False,False,False
251,True,False,False,False,False
252,True,False,False,False,False
253,True,False,False,False,False
254,True,False,False,False,False
255,False,False,False,False,False
256,True,False,False,False,False
257,False,False,False,False,False
258,True,False,False,False,False
259,True,False,False,False,False
260,False,False,False,False,False
261,False,False,False,False,False
262,False,False,False,False,False
263,False,False,False,False,False
264,False,False,False,False,False
265,False,False,False,False,False
266,False,False,False,False,False
267,False,False,False,False,False
268,False,False,False,False,False
269,False,False,False,False,False
270,False,False,False,False,False
271,False,False,False,False,False
272,False,False,False,False,False
273,False,False,False,False,False
274,False,False,False,False,False
275,False,False,False,False,False
276,False,False,False,False,False
277,False,False,False,False,False
278,False,False,False,False,False
279,False,False,False,False,False
280,False,False,False,False,False
281,True,False,False,True,False
282,True,False,False,True,False
283,False,False,False,False,False
284,False,False,False,False,False
285,False,False,False,False,False
286,False,False,False,True,False
287,True,False,False,True,False
288,False,False,False,False,False
289,True,False,False,False,False
290,True,False,False,False,False
291,True,False,False,False,False
292,False,False,False,False,False
293,False,False,False,False,False
294,False,False,False,False,False
295,False,False,False,False,False
296,False,False,False,False,False
297,False,False,False,False,False
298,False,False,False,False,False
299,False,False,False,False,False
300,False,False,False,False,False
301,False,False,False,False,False
302,False,False,False,False,False
303,False,False,False,False,False
304,False,False,False,False,False
305,False,False,False,False,False
306,False,False,False,False,False
307,False,False,False,False,False
308,False,False,False,False,False
309,False,False,False,False,False
310,False,False,False,False,False
311,False,False,False,False,False
312,False,False,False,False,False
313,False,False,False,False,False
314,True,False,False,False,False
315,False,False,False,False,False
316,False,False,False,False,False
317,False,False,False,False,False
318,False,False,False,False,False
319,False,False,False,False,False
320,False,False,False,False,False
321,True,False,False,False,False
322,False,False,False,False,False
323,False,False,False,False,False
324,False,False,False,False,False
325,False,False,False,False,False
326,False,False,False,False,False
327,False,False,False,False,False
328,False,False,False,False,False
329,False,False,False,False,False
330,False,False,False,False,False
331,False,False,False,False,False
332,False,False,False,False,False
333,False,False,False,False,False
334,False,False,False,False,False
335,False,False,False,False,False
336,True,False,False,False,False
337,True,False,False,False,False
338,False,False,False,True,False
339,True,False,False,False,False
340,True,False,False,True,False
341,False,False,False,False,False
342,False,False,False,False,False
343,False,False,False,False,False
344,False,False,False,False,False
345,False,False,False,False,True
346,False,False,True,False,True
347,False,False,True,False,True
348,False,False,True,False,True
349,False,False,True,False,True
350,False,False,False,False,False
351,False,False,True,False,True
352,False,False,True,False,True
353,False,False,False,False,False
354,False,False,False,False,False
355,False,False,True,False,True
356,True,False,False,True,False
357,False,False,False,False,True
358,True,False,False,False,False
359,True,False,False,False,False
360,False,False,False,False,False
361,False,False,False,False,False
362,False,False,False,False,False
363,False,False,False,False,False
364,False,False,False,False,False
365,False,False,False,False,False
366,False,False,False,False,False
