,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,,,,,
1,,,,,
2,,,,,
3,,,,,
4,,,,,
5,,,,,
6,,,,,
7,,,,,
8,,,,,
9,,,,,
10,False,False,False,False,False
11,True,False,False,False,False
12,False,True,True,True,False
13,False,True,True,True,False
14,False,True,True,True,True
15,False,True,True,True,True
16,False,True,True,True,True
17,False,True,True,True,True
18,False,True,True,True,True
19,False,True,True,True,True
20,False,True,True,True,True
21,False,True,True,True,True
22,False,True,True,True,True
23,False,True,True,True,False
24,False,True,True,True,False
25,False,True,False,True,False
26,False,True,True,True,True
27,False,True,False,True,False
28,False,True,True,True,True
29,False,True,True,True,True
30,False,True,True,True,True
31,False,True,True,True,True
32,False,True,True,True,True
33,False,True,True,True,True
34,False,True,True,True,True
35,False,True,True,True,True
36,False,True,True,True,True
37,False,True,True,True,False
38,False,True,True,True,True
39,False,True,False,True,False
40,False,True,True,True,False
41,False,True,True,True,True
42,False,True,True,True,True
43,False,True,True,True,True
44,False,True,True,True,True
45,False,True,True,True,True
46,False,True,True,True,True
47,False,True,True,True,True
48,False,True,True,True,True
49,False,True,True,True,True
50,False,True,True,True,True
51,False,True,True,True,True
52,False,True,True,True,True
53,False,False,True,False,True
54,False,True,True,True,True
55,False,True,True,True,True
56,False,True,True,True,True
57,False,True,True,True,True
58,False,True,True,True,True
59,False,True,True,True,True
60,False,True,True,True,True
61,False,True,True,True,False
62,False,True,True,True,True
63,False,True,True,True,True
64,False,True,True,True,True
65,False,True,True,True,True
66,False,True,True,True,True
67,False,True,True,True,True
68,False,True,True,True,True
69,False,True,True,True,True
70,False,False,True,False,True
71,False,False,True,False,True
72,False,False,True,False,True
73,False,True,True,True,True
74,False,False,True,False,True
75,False,True,True,True,True
76,False,True,True,True,True
77,False,True,True,True,True
78,False,True,True,True,True
79,False,True,True,True,True
80,False,True,True,True,True
81,False,False,True,False,True
82,False,True,True,True,True
83,False,False,True,False,False
84,False,False,True,False,True
85,False,False,False,False,False
86,False,False,False,False,False
87,True,False,False,False,False
88,True,False,False,False,False
89,True,False,False,False,False
90,True,False,False,False,False
91,True,False,False,False,False
92,True,False,False,False,False
93,True,False,False,False,False
94,True,False,False,False,False
95,False,False,False,False,False
96,False,False,False,False,False
97,False,False,False,False,False
98,False,False,False,False,False
99,False,False,False,False,False
100,True,False,False,False,False
101,False,False,False,False,False
102,False,True,False,False,False
103,False,False,False,False,False
104,True,False,False,False,False
105,False,False,False,False,False
106,False,False,False,False,False
107,False,False,False,False,False
108,False,False,False,False,False
109,False,False,False,False,False
110,False,False,False,False,False
111,False,True,False,True,False
112,False,False,False,False,False
113,False,True,True,True,True
114,,,,,
115,False,True,False,True,False
116,False,False,False,False,False
117,False,False,False,False,False
118,False,False,False,False,False
119,False,False,False,False,False
120,False,False,False,False,False
