,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,False,False,False,False,False
1,False,False,False,False,False
2,False,False,False,False,False
3,False,False,False,False,False
4,False,False,False,False,False
5,False,False,False,False,False
6,False,False,False,False,False
7,False,False,False,False,False
8,False,False,False,False,False
9,False,False,False,False,False
10,False,False,False,False,False
11,False,False,False,False,False
12,False,False,False,False,False
13,False,False,False,False,False
14,False,False,False,False,False
15,False,False,False,False,False
16,False,False,False,False,False
17,False,False,False,False,False
18,,,,,
19,False,False,False,False,False
20,False,False,False,False,False
21,True,False,False,False,False
22,False,False,False,False,False
23,False,True,False,True,False
24,False,True,False,True,False
25,False,False,False,False,False
26,False,False,False,True,False
27,False,False,False,False,False
28,False,False,False,False,False
29,False,True,False,True,False
30,,,,,
31,,,,,
32,False,True,True,True,True
33,False,True,True,True,True
34,False,True,True,True,True
35,False,True,True,True,True
36,False,True,True,True,True
37,False,False,False,False,False
38,False,False,True,False,True
39,False,True,True,True,True
40,,,,,
41,False,False,True,True,True
42,False,False,True,True,True
43,False,False,True,True,True
44,False,True,True,True,True
45,False,True,True,True,True
46,,,,,
47,False,True,True,True,True
48,,,,,
49,,,,,
50,False,True,True,True,True
51,False,True,True,True,True
52,,,,,
53,,,,,
54,,,,,
55,,,,,
56,,,,,
57,,,,,
58,,,,,
59,,,,,
60,,,,,
61,,,,,
62,,,,,
63,False,True,True,True,True
64,False,True,True,True,True
65,False,True,True,True,True
66,False,True,True,True,True
67,False,True,True,True,True
68,False,True,True,True,True
69,,,,,
70,,,,,
71,,,,,
72,False,True,True,True,True
73,False,True,True,True,True
74,,,,,
75,,,,,
76,,,,,
77,,,,,
78,,,,,
79,,,,,
80,False,True,True,True,True
81,False,True,True,True,True
82,False,True,True,True,True
83,False,True,True,True,True
84,False,True,True,True,True
85,False,True,True,True,True
86,False,True,True,True,True
87,False,True,True,True,True
88,False,True,True,True,True
89,False,True,False,True,False
90,False,True,True,True,True
91,False,True,False,True,False
92,False,True,True,True,True
93,,,,,
94,,,,,
95,,,,,
96,False,True,True,True,True
97,False,True,True,True,True
98,False,True,True,True,True
99,False,True,True,True,True
100,False,True,True,True,True
101,False,True,True,True,True
102,False,True,True,True,True
103,False,True,False,True,False
104,True,False,False,True,False
105,True,False,False,True,False
106,False,True,False,True,False
107,False,True,False,True,False
108,False,True,False,True,False
109,False,True,False,True,False
110,False,True,True,True,True
111,False,True,True,True,True
112,False,True,True,True,True
113,False,True,True,True,True
114,False,True,True,True,True
115,False,True,False,True,False
116,False,True,False,True,False
117,False,True,True,True,True
118,False,True,True,True,True
119,False,True,True,True,True
120,False,True,True,True,True
121,,,,,
122,,,,,
123,,,,,
124,False,True,True,True,True
125,,,,,
126,False,True,True,True,True
127,,,,,
128,False,True,True,True,True
129,,,,,
130,False,True,True,True,True
131,False,True,True,True,True
132,False,True,True,True,True
133,False,True,True,True,False
134,False,True,True,True,True
135,False,True,True,True,True
136,False,True,True,True,True
137,False,True,True,True,True
138,False,True,True,True,True
139,False,True,True,False,True
140,,,,,
141,False,True,False,False,False
142,False,True,False,True,False
143,False,True,False,True,False
144,False,True,True,True,True
145,False,True,False,True,False
146,False,True,True,True,True
147,False,True,False,True,False
148,False,True,True,True,True
149,False,True,True,True,True
150,False,True,True,True,True
151,False,True,True,True,True
152,False,True,True,True,True
153,False,True,True,True,True
154,False,True,True,True,True
155,False,True,True,True,False
156,False,True,True,True,True
157,False,True,True,True,True
158,False,True,False,True,False
159,False,True,True,True,True
160,False,True,True,True,True
161,False,True,True,True,True
162,False,True,True,True,True
163,False,True,True,True,True
164,False,True,True,True,True
165,False,True,True,True,True
166,False,True,True,True,True
167,False,True,True,True,True
168,False,True,False,True,False
169,False,True,False,True,False
170,False,True,True,True,False
171,False,True,True,True,False
172,False,True,True,True,False
173,,,,,
174,False,True,True,True,False
175,False,True,True,True,False
176,False,True,True,True,True
177,False,True,True,True,True
178,False,True,True,True,True
179,False,True,True,True,False
180,False,True,True,True,True
181,False,True,True,True,False
182,False,True,True,True,False
183,False,True,True,True,True
184,False,True,True,True,False
185,False,True,True,True,True
186,False,True,True,True,True
187,False,True,True,True,True
188,False,True,True,True,True
189,,,,,
190,False,True,False,True,False
191,False,True,False,True,False
192,False,False,False,False,False
193,False,True,True,True,True
194,False,True,True,True,True
195,,,,,
196,,,,,
197,False,True,False,True,False
198,False,True,True,True,False
199,False,True,False,True,False
200,False,True,False,True,False
201,False,True,True,True,False
202,False,True,True,True,True
203,False,True,True,True,True
204,,,,,
205,,,,,
206,,,,,
207,False,True,False,True,False
208,False,True,False,False,False
209,,,,,
210,False,True,False,True,False
211,,,,,
212,,,,,
213,False,True,True,True,True
214,,,,,
215,False,True,True,True,True
216,False,True,True,True,True
217,,,,,
218,,,,,
219,False,True,True,True,True
220,False,False,False,False,False
221,False,False,False,False,False
222,False,True,False,True,False
223,False,True,False,True,False
224,False,True,True,True,True
225,False,True,True,True,True
226,False,True,True,True,True
227,,,,,
228,,,,,
229,False,True,False,True,False
230,False,True,False,True,False
231,False,True,False,True,False
232,False,True,False,True,False
233,False,True,True,True,True
234,False,True,True,True,False
235,,,,,
236,False,True,True,True,False
237,False,True,True,True,True
238,False,True,True,True,False
239,,,,,
240,False,True,True,False,True
241,False,True,True,True,True
242,False,True,True,True,True
243,False,True,False,True,False
244,False,True,True,True,True
245,False,True,False,True,False
246,False,True,False,True,False
247,,,,,
248,False,True,False,True,False
249,False,True,True,True,False
250,,,,,
251,,,,,
252,,,,,
253,False,True,False,True,False
254,False,True,False,True,False
255,False,True,False,True,False
256,False,True,False,True,False
257,False,True,False,True,False
258,False,True,False,True,False
259,False,True,True,True,False
260,False,True,True,True,False
261,False,True,True,True,True
262,False,True,True,False,True
263,False,False,True,False,True
264,False,True,True,True,True
265,,,,,
