,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,,,,,
1,,,,,
2,,,,,
3,,,,,
4,,,,,
5,,,,,
6,,,,,
7,,,,,
8,,,,,
9,,,,,
10,,,,,
11,,,,,
12,,,,,
13,,,,,
14,False,False,False,False,False
15,False,False,True,False,True
16,False,False,True,False,True
17,False,False,False,False,False
18,,,,,
19,,,,,
20,False,True,False,True,False
21,False,False,False,False,False
22,False,False,True,False,True
23,False,False,True,False,True
24,False,False,True,False,True
25,False,False,True,False,True
26,False,False,True,False,True
27,False,False,True,False,True
28,False,False,False,False,False
29,False,False,False,False,False
30,True,False,False,False,False
31,False,False,False,False,False
32,False,False,False,False,False
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
45,,,,,
46,False,False,False,False,False
47,False,False,False,False,False
48,False,False,False,False,False
49,False,False,False,False,False
50,False,False,False,False,False
51,False,False,False,False,False
52,False,False,False,False,False
53,False,False,False,False,False
54,False,False,False,False,False
55,False,False,False,False,False
56,False,False,False,False,False
57,False,False,False,False,False
58,False,False,False,False,False
59,False,False,False,False,False
60,True,False,False,False,False
61,False,False,False,False,False
62,False,False,False,False,False
63,False,False,False,False,False
64,False,False,False,False,False
65,False,False,True,False,True
66,False,False,True,False,True
67,False,False,True,False,True
68,False,False,True,False,True
69,False,False,True,False,True
70,False,False,True,False,True
71,,,,,
72,,,,,
73,False,False,True,False,True
74,,,,,
75,,,,,
76,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
81,,,,,
82,,,,,
83,,,,,
84,True,False,False,False,False
85,,,,,
86,,,,,
87,,,,,
88,,,,,
89,,,,,
90,,,,,
91,,,,,
92,False,False,True,False,True
93,False,False,False,False,False
94,False,False,False,False,False
95,False,False,False,False,False
96,True,False,False,False,False
97,True,False,False,False,False
98,False,False,False,False,False
99,False,False,False,False,False
100,False,False,True,False,True
101,False,False,True,False,True
102,False,False,True,False,True
103,False,False,False,False,False
104,False,False,False,False,False
105,False,False,False,False,False
106,False,False,False,False,False
107,False,False,False,False,False
108,True,False,False,False,False
109,False,False,True,False,True
110,,,,,
111,False,False,True,False,True
112,False,False,True,False,True
113,False,False,True,False,True
114,False,False,True,False,True
115,,,,,
116,,,,,
117,,,,,
118,,,,,
119,,,,,
120,,,,,
121,,,,,
122,,,,,
123,,,,,
124,,,,,
125,,,,,
126,,,,,
127,,,,,
128,,,,,
129,,,,,
130,,,,,
131,,,,,
132,False,False,True,False,True
133,False,False,True,False,True
134,False,False,False,False,False
135,False,False,False,False,False
136,True,False,False,False,False
137,False,False,False,False,False
138,True,False,False,False,False
139,True,False,False,False,False
140,True,False,False,False,False
141,True,False,False,False,False
142,True,False,False,False,False
143,True,False,False,False,False
