,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,True,False,False,False,False
1,True,False,False,False,False
2,True,False,False,False,False
3,,,,,
4,True,False,False,False,False
5,False,True,False,True,False
6,False,True,False,True,False
7,False,True,False,True,False
8,False,True,False,True,False
9,False,True,False,True,False
10,False,False,True,False,True
11,False,False,True,False,True
12,False,True,True,True,True
13,False,True,True,True,True
14,False,True,True,True,True
15,False,True,True,True,True
16,False,True,True,True,True
17,False,True,True,True,True
18,False,True,True,True,True
19,False,True,True,True,True
20,False,True,True,True,True
21,False,True,True,True,True
22,False,True,True,True,True
23,True,False,False,False,False
24,True,False,False,False,False
25,True,False,False,False,False
26,False,False,False,False,False
27,True,False,False,False,False
28,False,False,True,False,True
29,False,True,True,True,True
30,False,True,True,True,True
31,False,True,False,True,False
32,False,True,False,True,False
33,False,True,False,True,False
34,False,True,False,True,False
35,False,True,False,True,False
36,False,True,False,True,False
37,False,True,False,True,False
38,False,True,False,True,False
39,,,,,
40,False,True,False,True,False
41,False,True,False,True,False
42,False,True,False,True,False
43,False,True,False,True,False
44,False,True,False,True,False
45,False,True,False,True,False
46,False,True,False,True,False
47,False,True,False,True,False
48,False,True,False,True,False
49,False,True,False,True,False
50,False,True,True,True,True
51,False,True,True,True,True
52,False,True,True,True,True
53,False,True,True,True,True
54,False,True,True,True,True
55,False,True,True,True,True
56,False,True,False,True,False
57,False,True,False,True,False
58,False,True,False,True,False
59,False,True,False,True,False
60,False,True,True,True,True
61,False,True,True,True,True
62,False,True,True,True,True
63,False,True,True,True,True
64,False,True,True,True,True
65,False,True,True,True,True
66,False,True,True,True,True
67,False,True,True,True,True
68,False,True,True,True,True
69,False,True,True,True,True
70,False,True,False,True,False
71,False,True,False,True,False
72,False,True,False,True,False
73,False,True,False,True,False
74,False,True,True,True,True
75,False,True,True,True,True
76,False,True,True,True,True
77,False,True,True,True,True
78,False,True,True,True,True
79,False,True,True,True,True
80,False,True,True,True,True
81,False,True,True,True,True
82,False,True,True,True,True
83,False,True,True,True,True
84,False,True,False,True,False
85,False,True,True,True,True
86,False,True,True,True,True
87,False,True,True,True,True
88,False,True,False,True,False
89,False,True,False,True,False
90,False,True,False,True,False
91,False,True,False,True,False
92,True,False,False,False,False
93,True,False,False,False,False
94,False,False,True,False,True
95,False,False,True,False,True
96,False,False,True,False,True
97,False,True,True,True,True
98,False,True,False,True,False
99,True,False,False,False,False
100,False,True,False,True,False
101,False,True,False,True,False
102,False,False,False,False,False
103,False,True,False,True,False
104,False,True,False,False,False
105,True,False,False,False,False
106,,,,,
107,True,False,False,False,False
108,True,False,False,False,False
109,False,True,False,True,False
110,False,True,False,True,False
111,False,True,False,True,False
112,False,True,False,True,False
113,False,True,False,True,False
114,True,False,False,False,False
115,False,False,True,False,True
116,False,True,True,False,True
117,False,True,True,True,True
118,False,True,True,True,True
119,False,True,True,False,True
120,False,True,True,True,True
121,False,True,True,True,True
122,False,True,True,True,True
123,False,True,True,True,True
124,False,True,True,True,True
125,False,True,True,True,True
126,False,True,True,True,True
127,False,True,True,True,True
128,False,True,True,True,True
129,False,True,True,True,True
130,False,True,True,True,True
131,False,True,True,True,True
132,False,True,True,False,True
133,False,True,True,True,True
134,False,True,True,True,True
135,False,True,True,True,True
136,False,True,True,True,True
137,False,True,True,True,True
138,False,True,True,True,True
139,False,True,True,True,True
140,False,True,True,True,True
141,,,,,
142,False,True,True,True,True
143,False,True,True,True,True
144,False,True,True,True,True
145,False,True,True,True,True
146,False,True,True,True,True
147,False,True,True,True,True
148,False,True,True,True,True
149,False,True,True,True,True
150,False,True,True,True,True
151,,,,,
152,False,True,True,True,True
153,False,True,True,True,True
154,False,True,True,True,True
155,False,True,True,True,True
156,False,True,True,False,True
157,False,True,True,True,True
158,False,True,True,True,True
159,False,True,True,True,True
160,False,True,True,True,True
161,False,True,True,True,True
162,False,True,True,True,True
163,False,True,True,True,True
164,False,True,True,True,True
165,False,True,True,False,True
166,False,True,True,True,True
167,False,True,True,False,True
168,False,True,True,True,True
169,False,True,True,True,True
170,False,True,True,False,True
171,False,True,True,True,False
172,False,True,True,True,True
173,False,True,True,True,True
174,False,True,True,True,True
175,False,True,True,True,True
176,False,True,True,True,True
177,False,True,True,True,True
178,False,True,True,False,True
179,False,True,True,False,True
180,False,True,True,True,True
181,False,True,True,True,True
182,False,True,True,False,True
183,False,True,True,False,True
184,False,True,True,True,True
185,False,True,True,True,True
186,False,True,True,True,True
187,False,True,True,True,True
188,False,True,True,True,True
189,False,True,True,True,True
190,False,True,True,True,True
191,False,True,True,True,True
192,False,True,True,True,True
193,False,True,True,True,True
194,False,True,True,False,True
195,False,True,True,True,True
196,False,True,True,True,True
197,False,False,True,False,True
198,False,True,True,True,True
199,False,True,True,True,True
200,False,True,True,True,True
201,False,True,True,True,True
202,False,True,True,True,True
203,False,True,True,False,True
204,False,True,True,True,True
205,False,True,True,True,True
206,False,True,True,True,True
207,False,True,True,True,True
208,False,True,True,True,True
209,False,False,True,True,True
210,False,True,True,True,True
211,False,True,True,True,True
212,,,,,
213,False,True,True,True,True
214,False,True,True,True,True
215,False,True,True,True,True
216,False,True,True,True,True
217,False,True,True,True,True
218,False,True,True,True,True
219,False,True,True,True,True
220,False,True,True,True,True
221,False,True,True,True,True
222,False,True,True,True,True
223,False,True,True,True,True
224,False,True,True,True,True
225,False,True,True,True,True
226,False,True,True,True,True
227,False,True,True,True,True
228,False,True,True,True,True
229,False,True,True,True,True
230,False,True,True,True,True
231,False,True,True,True,True
232,False,True,True,True,True
233,False,True,True,True,True
234,,,,,
235,False,True,True,False,True
236,False,True,True,True,True
237,False,True,True,True,True
238,False,True,True,True,True
239,False,True,True,True,True
240,False,True,True,True,True
241,False,True,True,True,True
242,False,True,True,True,True
243,False,True,True,True,True
244,False,True,True,False,True
245,False,True,True,True,True
246,False,True,True,True,True
247,False,True,True,True,True
248,False,True,True,True,True
249,False,True,True,True,True
250,False,True,True,True,True
251,False,True,True,True,True
252,False,True,True,True,True
253,False,True,True,True,True
254,False,True,True,True,True
255,False,True,True,True,True
256,False,True,True,True,True
257,False,True,True,True,True
258,False,True,True,True,True
259,False,True,True,True,True
