,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,,,,,
1,,,,,
2,,,,,
3,,,,,
4,,,,,
5,False,True,True,True,True
6,False,True,True,True,True
7,False,True,False,True,False
8,False,True,True,True,True
9,False,False,False,False,False
10,False,False,True,False,True
11,,,,,
12,,,,,
13,True,False,False,False,False
14,True,False,False,False,False
15,False,False,False,False,False
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,True,False,False,False,True
22,False,False,False,False,True
23,False,False,False,False,False
24,False,False,False,False,False
25,False,False,False,False,False
26,False,False,False,False,False
27,False,False,False,False,False
28,False,False,False,False,False
29,False,False,False,False,False
30,False,False,False,False,False
31,False,False,False,False,False
32,False,False,False,False,False
33,False,False,False,False,False
34,False,False,False,False,False
35,False,False,False,False,False
36,False,False,False,False,False
37,False,False,False,False,False
38,False,False,False,False,False
39,False,False,False,False,False
40,False,False,False,False,False
41,False,False,False,False,False
42,False,False,False,False,False
43,False,False,False,False,False
44,False,False,False,False,False
45,False,False,False,False,False
46,False,False,False,False,False
47,False,False,False,False,False
48,False,False,False,False,False
49,False,False,False,False,False
50,False,False,False,False,False
51,False,False,False,False,False
52,False,False,False,False,False
53,False,False,False,False,False
54,False,False,False,False,False
55,False,False,False,False,False
56,False,False,False,False,False
57,False,False,False,False,False
58,False,False,False,False,False
59,False,False,False,False,False
60,False,False,False,False,False
61,False,False,False,False,True
62,False,True,True,True,True
63,False,True,True,True,True
64,False,True,True,True,True
65,False,True,True,True,True
66,False,True,False,True,False
67,False,True,False,True,False
68,False,True,False,True,False
69,False,True,False,True,False
70,False,True,False,True,False
71,False,True,False,True,False
72,False,True,False,True,False
73,False,True,False,True,False
74,True,False,False,False,False
75,True,False,False,False,False
76,True,False,False,False,False
77,False,False,False,False,False
78,False,False,False,False,False
79,True,False,False,False,True
80,True,False,False,False,False
81,False,False,False,False,False
82,False,False,False,False,False
83,,,,,
84,,,,,
85,,,,,
86,,,,,
87,,,,,
88,,,,,
89,,,,,
90,,,,,
91,,,,,
92,,,,,
93,,,,,
94,,,,,
95,,,,,
96,,,,,
97,,,,,
98,False,False,False,False,False
99,False,False,False,False,False
100,False,False,False,False,False
101,False,False,False,False,False
102,False,False,False,False,False
103,,,,,
104,,,,,
105,,,,,
106,,,,,
107,,,,,
108,,,,,
109,,,,,
110,False,False,False,False,False
111,False,False,False,False,False
112,False,False,False,False,False
113,False,False,False,False,False
114,False,False,False,False,False
115,False,False,False,False,False
116,False,False,False,False,False
117,False,False,False,False,False
118,False,False,False,False,False
119,,,,,
120,,,,,
121,,,,,
122,True,False,False,False,False
123,,,,,
124,False,False,False,False,True
125,True,False,False,False,False
126,False,False,False,False,False
127,False,False,False,False,False
128,False,False,False,False,False
129,True,False,False,False,False
130,,,,,
131,,,,,
132,False,True,True,True,True
