,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,False,True,True,True,True
1,False,True,True,True,True
2,False,True,True,True,True
3,False,True,True,True,True
4,False,True,True,True,True
5,,,,,
6,False,True,True,True,True
7,False,True,True,True,True
8,,,,,
9,,,,,
10,,,,,
11,,,,,
12,,,,,
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,False,True,True,True,True
23,False,True,True,False,True
24,False,True,True,True,True
25,False,True,True,True,True
26,False,True,True,True,True
27,False,True,True,True,True
28,False,True,True,True,True
29,False,True,True,True,True
30,False,True,True,True,True
31,False,False,True,False,True
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,False,True,True,True,True
39,,,,,
40,False,True,True,True,True
41,False,True,True,True,True
42,False,True,True,True,True
43,,,,,
44,False,True,True,True,True
45,False,True,True,True,False
46,,,,,
47,False,True,True,True,True
48,False,True,True,True,True
49,False,True,True,True,True
50,False,True,True,True,True
51,False,True,True,True,True
52,False,False,True,False,True
53,False,False,True,True,True
54,False,False,True,False,True
55,False,True,True,True,True
56,False,True,True,True,True
57,False,True,True,True,True
58,False,True,True,True,True
59,False,True,True,True,True
60,False,True,True,True,True
61,False,True,True,True,True
62,False,True,True,True,True
63,False,True,True,True,True
64,False,True,True,False,True
65,False,True,True,True,True
66,False,True,True,True,True
67,False,True,True,True,True
68,False,True,True,True,True
69,False,True,True,True,True
70,False,True,True,True,True
71,False,True,True,True,True
72,False,True,True,True,True
73,False,True,True,True,True
74,False,True,True,True,True
75,False,True,True,True,True
76,False,True,True,True,True
77,False,True,True,True,True
78,,,,,
79,,,,,
80,False,True,True,True,True
81,False,True,True,True,True
82,False,True,True,True,True
83,False,True,True,True,True
84,False,True,True,True,True
85,False,True,True,False,True
86,False,True,True,True,True
87,False,True,True,True,True
88,False,True,False,True,False
89,False,True,True,True,True
90,False,True,True,True,True
91,False,True,True,True,True
92,,,,,
93,False,True,True,True,True
94,False,True,True,True,True
95,False,True,True,True,True
96,False,True,True,True,True
97,False,True,True,True,True
98,False,False,True,False,True
99,False,True,True,True,True
100,False,False,True,False,True
101,,,,,
102,False,True,True,True,True
103,False,True,True,True,True
104,False,True,True,True,True
105,False,True,True,True,True
106,False,True,True,True,True
107,False,True,True,True,True
108,False,True,True,True,True
109,False,True,True,True,True
110,False,True,True,True,True
111,False,True,False,True,False
112,False,True,False,True,False
113,False,True,True,True,True
114,False,True,True,True,True
115,False,True,True,True,True
116,False,True,True,True,True
117,False,True,True,True,True
118,False,True,True,True,True
119,False,True,True,True,True
120,False,True,True,True,True
121,False,True,True,True,True
122,False,True,True,True,True
123,False,True,True,True,True
124,False,True,True,True,True
125,False,True,True,True,True
126,False,True,True,True,True
127,False,True,True,True,True
128,False,True,True,True,True
129,False,True,True,True,True
130,False,True,True,True,True
131,False,True,True,True,True
132,False,True,True,True,True
133,False,True,True,True,True
134,False,True,True,True,True
135,False,True,True,True,True
136,False,True,True,True,True
137,False,True,True,True,True
138,False,True,True,True,True
139,False,True,True,True,True
140,False,True,True,True,True
141,False,True,True,True,True
142,False,True,True,True,True
143,False,True,True,True,True
144,False,True,False,True,False
145,False,True,True,True,True
146,False,True,True,True,True
147,False,True,True,True,True
148,,,,,
149,,,,,
150,False,True,True,True,True
151,False,True,True,True,True
152,False,True,True,True,True
153,False,True,True,True,True
154,False,False,True,True,True
155,False,True,True,True,True
156,False,True,True,True,True
157,False,True,True,True,True
158,False,True,True,True,True
159,False,True,True,True,True
160,False,True,True,True,True
161,False,True,True,True,True
162,False,True,True,True,True
163,False,True,False,True,False
164,False,True,False,True,False
165,False,True,False,True,True
166,False,True,True,True,True
167,False,True,True,True,True
168,False,True,True,True,True
169,False,True,True,True,True
170,,,,,
171,False,True,False,True,False
172,False,True,False,True,False
173,,,,,
174,,,,,
175,,,,,
