,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,True,True,False,True,False
1,False,True,False,True,False
2,False,True,True,True,True
3,False,True,True,True,True
4,False,True,True,True,True
5,False,True,True,True,True
6,False,True,True,True,True
7,False,True,True,True,True
8,False,True,True,True,True
9,False,True,True,True,True
10,False,True,True,True,True
11,False,True,True,True,True
12,False,True,True,True,True
13,False,True,True,True,True
14,False,True,True,True,True
15,False,True,True,True,True
16,False,True,True,True,True
17,False,True,True,True,True
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,False,True,True,True,True
30,False,True,True,True,True
31,False,True,True,True,True
32,False,True,True,True,True
33,False,True,False,True,False
34,False,True,False,True,False
35,False,True,False,True,False
36,False,True,False,True,False
37,False,True,True,True,True
38,False,True,True,True,True
39,False,True,False,True,False
40,False,True,False,True,False
41,False,True,True,True,True
42,False,True,False,True,False
43,False,True,False,True,False
44,False,True,False,True,False
45,False,True,False,True,False
46,False,True,False,True,False
47,False,True,False,True,False
48,False,True,False,True,False
49,False,True,False,True,False
50,False,True,False,True,False
51,False,True,False,True,False
52,False,True,False,True,False
53,False,True,False,True,False
54,False,True,False,True,False
55,False,True,False,True,False
56,False,True,False,True,False
57,False,False,False,False,False
58,False,True,False,True,False
59,False,False,False,False,False
60,False,True,False,True,False
61,False,True,True,True,True
62,False,True,True,True,True
63,False,True,True,True,True
64,False,True,True,True,True
65,False,True,True,True,True
66,False,True,True,True,True
67,,,,,
68,,,,,
69,,,,,
70,False,False,True,False,True
71,,,,,
72,,,,,
73,False,True,True,True,True
74,,,,,
75,False,True,True,True,True
76,False,True,True,True,True
77,False,True,True,True,True
78,False,True,True,True,True
79,False,True,True,True,True
80,False,True,True,True,True
81,False,True,True,True,False
82,False,True,True,True,True
83,False,True,True,True,True
84,,,,,
85,False,True,True,True,True
86,True,True,False,True,False
87,False,True,False,True,False
88,,,,,
89,False,True,False,True,False
90,False,False,False,False,False
91,False,False,False,False,False
92,,,,,
93,False,True,True,True,True
94,False,True,True,True,True
95,False,True,True,True,True
96,,,,,
97,False,True,True,True,True
98,,,,,
99,False,True,False,True,False
100,False,True,True,True,False
101,False,True,True,True,True
102,False,True,True,True,True
103,,,,,
104,False,True,True,True,True
105,False,True,True,True,True
106,False,True,True,True,True
107,,,,,
108,,,,,
109,,,,,
110,,,,,
111,False,True,True,True,True
112,,,,,
113,,,,,
114,,,,,
115,,,,,
116,,,,,
117,,,,,
118,,,,,
119,,,,,
120,,,,,
121,,,,,
122,,,,,
123,False,True,False,True,False
124,False,True,False,True,False
125,,,,,
126,,,,,
127,,,,,
128,,,,,
129,,,,,
130,,,,,
131,,,,,
132,,,,,
133,,,,,
134,,,,,
135,,,,,
136,,,,,
137,False,True,False,True,False
138,False,True,False,True,False
139,True,False,False,True,False
140,False,False,False,True,False
141,False,False,False,False,False
142,False,False,False,False,False
143,False,False,False,False,False
144,False,False,False,False,False
145,False,False,False,False,False
146,True,False,False,False,False
147,True,False,False,False,False
148,False,False,False,False,False
149,False,False,False,False,False
150,False,False,False,True,False
151,False,False,False,False,False
152,False,True,False,True,False
153,False,True,False,True,False
154,False,True,False,True,False
155,False,True,False,False,False
156,,,,,
157,,,,,
158,,,,,
159,,,,,
160,,,,,
161,,,,,
162,,,,,
163,,,,,
164,,,,,
165,,,,,
166,,,,,
167,,,,,
168,,,,,
169,False,True,True,True,True
170,False,True,True,True,True
171,False,True,True,True,True
172,False,True,True,True,True
173,False,True,True,True,True
174,False,True,True,True,True
175,False,True,False,True,False
176,False,True,False,True,False
177,False,True,False,True,False
178,False,False,False,False,False
179,False,False,False,False,False
180,False,False,False,False,False
181,False,False,False,False,False
182,False,False,False,False,False
183,False,False,False,False,False
184,False,False,False,False,False
185,False,False,True,False,True
186,False,False,False,False,False
187,False,False,False,False,False
188,False,False,False,False,False
189,False,True,True,True,True
190,False,False,True,False,True
191,False,True,False,True,False
192,True,False,False,False,False
193,True,False,False,False,False
194,False,False,False,False,False
195,False,False,False,False,False
196,True,False,False,False,False
197,False,False,False,False,False
198,False,False,False,False,False
199,False,False,False,False,False
200,False,False,False,False,False
201,False,False,False,True,False
202,False,False,False,False,False
203,False,False,False,False,False
204,False,False,False,False,False
205,False,False,False,False,False
206,False,False,False,False,False
207,False,False,False,False,False
208,False,False,False,False,False
209,True,False,False,False,False
210,False,False,False,False,False
211,False,True,False,True,False
212,False,False,False,False,False
213,False,False,False,False,False
214,False,False,False,False,False
215,False,False,False,False,False
216,False,False,False,False,False
217,False,False,False,False,False
218,False,False,False,False,False
219,False,False,False,False,False
220,False,False,False,False,False
221,False,False,False,False,False
222,False,False,False,False,False
223,False,False,False,False,False
224,False,False,False,False,False
225,False,False,False,False,False
226,False,False,False,False,False
227,False,False,False,False,False
228,False,False,False,False,False
229,False,False,False,False,False
230,False,False,False,False,False
231,False,False,False,False,False
232,False,False,False,False,False
233,False,False,False,False,False
234,False,False,False,False,False
235,False,False,False,False,False
236,False,False,False,False,False
237,False,False,False,False,False
238,False,False,False,False,False
239,False,False,False,False,False
240,False,False,False,False,False
241,False,True,False,True,False
242,False,True,False,True,False
243,False,True,False,True,False
244,True,False,False,False,False
245,False,False,False,False,False
246,False,False,False,False,False
247,False,False,False,False,False
248,False,False,False,False,False
249,False,False,False,False,False
250,False,False,False,False,False
251,False,False,False,False,False
252,False,False,False,False,False
253,True,False,False,False,False
254,True,False,False,False,False
255,False,False,False,False,False
256,False,False,False,False,False
257,False,False,False,False,False
258,False,False,False,False,False
259,False,False,False,False,False
260,False,False,False,False,False
261,False,False,False,False,False
262,False,False,True,False,True
263,False,False,False,False,False
264,False,False,False,False,False
265,False,False,False,False,False
266,False,False,False,False,False
267,False,False,False,False,False
268,False,False,False,False,False
269,False,False,False,False,False
270,False,False,False,False,False
271,False,False,False,False,False
272,False,False,False,False,False
273,False,False,False,False,False
274,False,False,False,False,True
275,False,False,False,False,False
276,False,False,False,False,False
277,True,False,False,False,False
278,False,False,False,False,False
279,False,False,False,False,True
280,False,False,False,False,False
281,False,False,False,False,False
282,True,False,False,False,True
283,True,False,False,False,False
284,True,False,False,False,False
285,True,False,False,False,False
286,True,False,False,False,False
287,True,False,False,False,False
288,False,False,False,False,False
