,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,False,True,True,True,True
1,False,True,True,True,True
2,False,True,True,True,False
3,False,True,False,True,False
4,False,True,True,True,True
5,,,,,
6,False,True,True,True,True
7,False,True,True,True,True
8,False,True,True,True,True
9,False,True,True,True,True
10,False,True,True,True,True
11,False,False,True,False,True
12,False,False,True,False,True
13,False,False,True,False,True
14,False,False,True,False,True
15,False,False,True,False,True
16,False,False,True,False,True
17,False,False,True,False,True
18,False,False,True,False,True
19,False,False,True,False,True
20,False,False,True,False,True
21,False,False,True,False,True
22,False,True,False,True,False
23,False,True,True,True,True
24,False,True,True,True,True
25,False,True,True,True,True
26,False,False,True,False,True
27,False,False,True,False,True
28,False,True,True,True,True
29,False,False,False,False,True
30,False,True,False,True,False
31,False,True,False,True,False
32,False,True,True,True,True
33,False,True,True,True,True
34,False,True,True,True,True
35,False,True,True,True,True
36,False,False,True,False,True
37,False,False,True,False,True
38,False,True,True,True,True
39,False,False,True,False,True
40,False,False,True,False,True
41,False,False,False,True,False
42,False,False,True,False,True
43,False,True,True,True,False
44,False,True,True,True,False
45,False,True,True,True,True
46,False,False,False,False,True
47,False,False,True,False,True
48,False,True,True,True,True
49,False,True,True,True,True
50,False,True,True,True,True
51,False,True,False,True,False
52,True,False,False,False,False
53,,,,,
54,False,False,True,False,True
55,False,False,True,False,True
56,False,False,True,False,True
57,False,False,True,False,True
58,False,True,True,True,True
59,False,True,True,True,True
60,False,False,True,False,True
61,False,True,True,True,True
62,False,True,True,True,False
63,False,True,True,True,True
64,False,False,True,False,True
65,False,False,True,False,True
66,False,True,True,True,True
67,False,True,True,True,True
68,False,True,True,True,True
69,False,True,False,True,False
70,False,True,True,True,False
71,False,True,True,True,True
72,False,True,True,True,False
73,False,False,True,True,True
74,,,,,
75,,,,,
76,False,False,True,False,True
77,False,True,True,True,True
78,False,True,True,True,True
79,False,False,False,False,False
80,False,False,False,False,False
81,False,False,False,False,False
82,False,False,False,False,False
83,False,False,False,False,False
84,False,False,False,False,False
85,False,False,False,False,False
86,False,False,False,False,False
87,,,,,
88,False,False,False,False,False
89,False,False,False,False,False
90,False,False,False,False,False
91,False,False,False,False,False
92,False,False,True,False,False
93,False,False,True,False,False
94,,,,,
95,False,False,True,False,False
96,,,,,
97,,,,,
98,False,False,False,False,False
99,False,False,False,False,False
100,False,False,False,False,False
101,,,,,
102,,,,,
103,,,,,
104,,,,,
105,False,False,False,False,False
106,False,False,False,False,False
107,False,False,False,True,False
108,False,False,False,False,False
109,,,,,
110,,,,,
111,,,,,
112,,,,,
113,,,,,
114,,,,,
115,False,False,False,False,False
116,,,,,
117,False,False,False,False,False
118,False,False,False,False,False
119,False,False,False,False,False
120,False,False,False,False,False
121,False,False,False,False,False
122,,,,,
123,False,False,True,False,True
124,False,False,True,False,True
125,False,False,False,False,False
126,True,False,False,False,False
127,True,False,False,False,False
128,True,False,False,False,False
129,False,False,False,False,True
130,False,False,False,False,True
131,False,False,False,False,False
132,,,,,
133,False,False,False,False,False
134,False,False,False,False,False
135,False,False,False,False,False
136,False,False,False,False,False
137,False,False,False,False,False
138,False,False,False,False,False
139,False,False,False,False,False
140,False,False,False,False,False
141,False,False,False,False,False
142,True,False,False,False,False
143,False,False,False,True,False
144,True,False,False,True,False
145,False,False,False,False,False
146,False,False,False,False,False
147,False,False,False,False,False
148,False,False,False,False,False
149,False,False,False,False,False
150,False,False,False,False,False
151,False,False,False,False,False
152,False,False,False,False,False
153,False,False,False,False,False
154,False,False,False,False,False
155,,,,,
156,False,True,False,True,False
157,False,False,False,True,False
158,True,False,False,False,False
159,False,False,False,False,False
160,False,False,False,False,False
161,False,False,False,False,False
162,False,False,False,False,False
163,False,False,False,False,False
164,False,False,False,False,False
165,False,False,False,False,False
166,False,False,False,False,False
167,False,False,False,False,False
168,False,False,False,False,False
169,False,False,False,False,False
170,,,,,
