,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,True,False,False,False,False
1,True,False,False,False,False
2,True,False,False,False,False
3,True,False,False,False,False
4,True,False,False,False,False
5,,,,,
6,True,False,False,False,False
7,True,False,False,False,False
8,True,False,False,False,False
9,,,,,
10,False,False,False,False,False
11,True,False,False,False,False
12,,,,,
13,True,False,False,False,False
14,True,False,False,False,False
15,True,False,False,False,False
16,True,False,False,False,False
17,True,False,False,False,False
18,True,False,False,False,False
19,True,False,False,False,False
20,,,,,
21,,,,,
22,,,,,
23,False,False,False,False,False
24,False,False,False,False,False
25,False,False,False,False,False
26,True,False,False,False,False
27,True,False,False,False,False
28,True,False,False,False,False
29,True,False,False,False,False
30,True,False,False,False,False
31,True,False,False,False,False
32,True,False,False,False,False
33,True,False,False,False,False
34,True,False,False,False,False
35,True,False,False,False,False
36,False,False,False,False,False
37,,,,,
38,,,,,
39,True,False,False,False,False
40,False,False,False,False,False
41,False,False,False,False,False
42,True,False,False,False,False
43,,,,,
44,True,False,False,False,False
45,False,False,False,False,False
46,False,False,False,False,False
47,True,False,False,False,False
48,False,False,False,False,False
49,False,False,True,False,True
50,False,False,True,False,True
51,,,,,
52,,,,,
53,,,,,
54,,,,,
55,,,,,
56,False,False,True,False,True
57,False,False,True,False,True
58,,,,,
59,,,,,
60,,,,,
61,,,,,
62,,,,,
63,,,,,
64,,,,,
65,,,,,
66,,,,,
67,,,,,
68,,,,,
69,,,,,
70,,,,,
71,False,False,True,False,True
72,False,False,True,False,True
73,False,False,True,False,True
74,False,False,True,False,True
75,,,,,
76,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
81,,,,,
82,,,,,
83,False,True,True,True,True
84,,,,,
85,,,,,
86,,,,,
87,,,,,
88,,,,,
89,,,,,
90,,,,,
91,,,,,
92,,,,,
93,False,False,True,False,True
94,,,,,
95,,,,,
96,,,,,
97,,,,,
98,,,,,
99,,,,,
100,,,,,
101,,,,,
102,,,,,
103,False,True,True,True,True
104,False,True,True,True,True
105,,,,,
106,False,True,True,True,True
107,,,,,
108,,,,,
109,False,True,True,True,True
110,,,,,
111,,,,,
112,,,,,
113,,,,,
114,,,,,
115,,,,,
116,,,,,
117,,,,,
118,,,,,
119,,,,,
120,,,,,
121,,,,,
122,,,,,
123,,,,,
124,,,,,
125,,,,,
126,,,,,
127,,,,,
128,,,,,
129,,,,,
130,,,,,
131,False,False,True,False,True
132,,,,,
133,,,,,
134,,,,,
135,,,,,
136,,,,,
137,,,,,
138,,,,,
139,,,,,
140,,,,,
141,True,False,False,False,True
142,,,,,
143,,,,,
144,False,False,True,False,True
145,,,,,
146,,,,,
147,,,,,
148,,,,,
149,,,,,
150,,,,,
151,,,,,
152,,,,,
153,,,,,
154,,,,,
155,,,,,
156,,,,,
157,,,,,
158,,,,,
159,,,,,
160,,,,,
161,,,,,
162,,,,,
163,,,,,
164,,,,,
165,,,,,
166,,,,,
167,,,,,
168,,,,,
169,,,,,
170,,,,,
171,,,,,
172,,,,,
173,,,,,
174,,,,,
175,,,,,
176,,,,,
177,,,,,
178,,,,,
179,,,,,
180,,,,,
181,,,,,
182,,,,,
183,,,,,
184,,,,,
185,,,,,
186,,,,,
187,False,True,True,True,True
188,False,True,True,True,True
189,,,,,
190,,,,,
191,,,,,
192,,,,,
193,,,,,
194,False,True,True,True,False
195,False,True,True,True,True
196,False,True,True,True,True
197,False,True,True,True,True
198,False,True,True,True,True
199,False,True,True,True,False
200,False,True,True,True,True
201,,,,,
202,,,,,
203,,,,,
204,,,,,
205,,,,,
206,,,,,
207,,,,,
208,,,,,
209,,,,,
210,,,,,
211,,,,,
212,,,,,
213,True,False,False,False,False
214,True,False,False,False,False
215,,,,,
216,,,,,
217,,,,,
218,,,,,
219,,,,,
220,False,False,False,False,False
221,False,False,False,False,False
222,,,,,
223,,,,,
224,,,,,
225,,,,,
226,,,,,
227,,,,,
228,,,,,
229,,,,,
230,,,,,
231,True,False,False,False,False
232,True,False,False,False,False
233,,,,,
234,,,,,
235,,,,,
236,,,,,
237,,,,,
238,,,,,
239,,,,,
240,,,,,
241,False,False,False,False,False
242,False,False,False,False,False
243,False,False,False,False,False
244,False,False,False,False,False
245,False,False,False,True,False
246,True,False,False,False,False
247,True,False,False,False,False
248,True,False,False,False,False
249,False,False,False,False,False
250,False,False,False,False,False
251,,,,,
252,False,False,False,False,False
253,False,False,False,False,False
254,True,False,False,False,False
255,False,False,False,False,False
256,,,,,
257,,,,,
258,,,,,
259,,,,,
260,,,,,
261,,,,,
262,,,,,
263,,,,,
264,,,,,
265,,,,,
266,False,False,False,False,False
267,True,False,False,False,False
268,,,,,
269,,,,,
270,,,,,
271,False,False,False,False,False
272,False,False,False,False,False
273,False,False,False,False,True
274,,,,,
275,,,,,
276,,,,,
277,,,,,
278,False,False,True,False,True
279,False,False,False,False,False
280,False,False,False,False,False
281,False,False,False,False,False
282,,,,,
283,,,,,
284,,,,,
285,,,,,
286,False,False,False,False,False
287,False,False,False,False,False
288,True,False,False,False,False
289,,,,,
290,,,,,
291,,,,,
292,,,,,
293,,,,,
294,,,,,
295,,,,,
296,,,,,
297,,,,,
298,,,,,
299,,,,,
300,False,False,True,False,True
301,True,False,False,False,False
302,False,False,False,False,False
303,,,,,
304,,,,,
305,,,,,
306,False,False,False,False,False
307,False,False,False,False,False
308,,,,,
309,,,,,
310,False,False,False,False,False
311,False,False,False,False,False
312,False,False,False,False,False
313,False,False,False,False,False
314,False,False,False,False,False
315,,,,,
316,False,False,False,False,False
317,,,,,
318,,,,,
319,,,,,
320,False,False,False,False,False
321,False,False,True,False,True
322,False,False,True,False,True
323,False,False,True,False,True
324,False,False,True,False,True
325,False,False,True,False,True
326,,,,,
327,,,,,
328,,,,,
329,,,,,
330,,,,,
331,,,,,
332,,,,,
333,,,,,
334,,,,,
335,,,,,
336,,,,,
337,,,,,
338,,,,,
339,,,,,
340,,,,,
341,,,,,
342,,,,,
343,,,,,
344,,,,,
345,,,,,
346,,,,,
347,,,,,
348,,,,,
349,,,,,
350,False,False,False,False,False
351,False,False,True,False,True
352,,,,,
353,,,,,
354,,,,,
355,,,,,
356,,,,,
357,,,,,
