,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,True,False,False,False,False
1,False,False,False,False,False
2,False,True,False,True,False
3,False,True,False,True,False
4,False,True,False,True,False
5,False,True,False,True,False
6,False,True,False,True,False
7,False,True,False,True,False
8,True,False,False,True,False
9,,,,,
10,,,,,
11,,,,,
12,,,,,
13,,,,,
14,False,False,True,True,True
15,False,False,False,False,False
16,True,False,False,False,False
17,True,False,False,False,False
18,True,False,False,False,False
19,False,False,True,True,True
20,False,False,True,False,True
21,False,False,True,False,True
22,False,True,True,True,True
23,False,False,True,False,True
24,False,False,True,False,True
25,False,False,True,False,True
26,False,False,True,False,True
27,False,True,True,True,True
28,False,False,True,True,True
29,,,,,
30,False,True,True,True,True
31,False,True,True,True,True
32,,,,,
33,False,False,True,False,True
34,False,False,True,False,True
35,False,False,True,False,True
36,False,False,True,False,True
37,False,False,True,False,True
38,False,False,True,True,True
39,False,False,True,False,True
40,False,False,True,False,True
41,False,False,True,False,True
42,False,False,True,False,True
43,False,False,True,False,True
44,False,True,True,True,True
45,False,True,True,True,True
46,False,True,True,True,True
47,False,True,True,True,True
48,False,True,True,True,True
49,False,True,True,True,True
50,False,True,True,True,True
51,False,True,True,True,True
52,False,False,True,False,True
53,False,False,True,False,True
54,False,False,True,False,True
55,False,True,True,True,True
56,False,True,True,True,True
57,False,True,True,True,True
58,False,True,True,True,True
59,,,,,
60,False,True,True,True,True
61,False,True,True,True,True
62,False,True,True,True,True
63,False,True,True,True,True
64,False,True,True,True,True
65,False,True,True,True,True
66,False,True,True,True,True
67,False,True,True,True,True
68,False,True,True,True,True
69,False,True,True,True,True
70,True,False,False,False,True
71,False,False,True,False,True
72,False,False,True,False,True
73,False,False,True,True,True
74,False,False,False,False,True
75,False,False,False,False,False
76,True,False,False,False,False
77,False,False,False,False,False
78,False,False,True,False,True
79,False,True,True,True,True
80,False,True,True,True,True
81,False,True,True,True,True
82,False,True,True,True,True
83,False,True,True,True,True
84,False,True,True,True,True
85,False,False,True,False,True
86,False,False,True,False,True
87,False,True,True,True,True
88,False,True,True,True,True
89,False,True,True,True,True
90,False,False,False,False,False
91,False,False,True,False,True
92,False,False,True,True,True
93,True,False,False,True,False
94,False,False,False,False,False
95,False,False,False,False,False
96,True,False,False,False,False
97,False,True,False,True,False
98,False,True,False,True,False
99,False,True,False,True,False
100,False,True,False,True,False
101,False,True,False,True,False
102,False,True,True,True,True
103,False,True,True,True,True
104,False,True,True,True,True
105,False,True,True,True,True
106,False,True,True,True,True
107,False,True,True,True,True
108,True,False,False,True,False
109,True,False,False,False,True
110,False,False,True,False,True
111,False,False,True,False,True
112,False,True,True,True,True
113,False,False,True,False,True
114,False,False,False,False,False
115,False,False,True,False,True
116,False,False,True,False,True
117,False,True,True,True,True
118,False,True,True,True,True
119,False,True,True,True,True
120,False,False,True,False,True
121,False,True,True,True,True
122,False,True,True,True,True
123,False,True,True,True,True
124,False,False,True,False,True
125,False,False,True,True,True
126,False,False,False,True,False
127,False,True,True,True,True
128,False,False,False,True,True
129,True,False,False,False,True
130,False,True,True,True,True
131,False,True,True,True,True
132,False,False,True,False,True
133,,,,,
134,False,False,False,False,False
135,True,False,False,False,False
136,False,False,True,False,True
137,False,False,True,False,True
138,False,False,True,False,True
139,False,False,True,False,True
140,False,False,True,False,True
141,False,False,True,False,True
142,False,False,True,False,True
143,False,True,True,True,True
144,False,True,True,True,True
145,False,True,True,True,True
146,True,False,False,False,False
147,True,False,False,True,False
