,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,,,,,
1,True,False,False,False,False
2,,,,,
3,,,,,
4,,,,,
5,,,,,
6,False,False,False,True,False
7,True,False,False,False,False
8,False,False,False,False,False
9,True,False,False,False,False
10,True,False,False,False,False
11,True,False,False,True,False
12,True,False,False,False,False
13,True,False,False,False,False
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,False,False,False,False,False
20,False,False,False,False,False
21,True,False,False,True,False
22,False,False,False,True,False
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,False,False,False,False,False
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,True,False,False,True,False
37,True,False,False,True,False
38,True,False,False,True,False
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
45,,,,,
46,,,,,
47,,,,,
48,,,,,
49,,,,,
50,,,,,
51,,,,,
52,,,,,
53,,,,,
54,,,,,
55,,,,,
56,,,,,
57,,,,,
58,,,,,
59,,,,,
60,,,,,
61,,,,,
62,,,,,
63,,,,,
64,,,,,
65,,,,,
66,,,,,
67,False,False,False,False,True
68,True,False,False,False,True
69,True,False,False,False,False
70,False,False,False,False,False
71,False,False,False,False,False
72,,,,,
73,,,,,
74,False,False,False,False,False
75,False,False,False,False,False
76,False,False,False,False,False
77,False,False,False,False,False
78,False,False,False,False,False
79,False,False,False,False,False
80,False,False,False,False,False
81,False,False,False,False,False
82,False,False,False,False,False
83,False,False,False,False,False
84,False,False,False,False,False
85,False,False,False,False,False
86,False,False,False,False,False
87,,,,,
88,False,False,False,False,False
89,,,,,
90,,,,,
91,,,,,
92,True,False,False,False,False
93,False,False,False,False,False
94,False,False,False,False,False
95,,,,,
96,False,False,False,False,False
97,,,,,
98,,,,,
99,,,,,
100,,,,,
101,,,,,
102,,,,,
103,,,,,
104,,,,,
105,,,,,
106,,,,,
107,False,False,False,True,False
108,True,False,False,False,False
109,,,,,
110,,,,,
111,,,,,
112,,,,,
113,,,,,
114,,,,,
115,,,,,
116,,,,,
117,,,,,
118,,,,,
119,,,,,
120,True,False,False,False,False
121,False,False,False,False,False
122,True,False,False,True,False
123,False,False,False,True,False
124,False,False,False,False,False
125,False,False,False,False,False
126,,,,,
127,True,False,False,False,True
128,True,False,False,False,True
129,True,False,False,False,True
130,True,False,False,False,True
131,True,False,False,False,False
132,,,,,
133,False,False,False,False,False
134,True,False,False,False,False
135,,,,,
136,,,,,
137,True,False,False,False,False
138,,,,,
139,,,,,
140,,,,,
141,,,,,
142,,,,,
143,False,False,False,False,False
144,False,False,False,False,False
145,,,,,
146,,,,,
147,,,,,
148,,,,,
149,,,,,
150,,,,,
151,,,,,
152,,,,,
153,False,False,False,False,False
154,False,False,False,False,False
155,False,False,False,False,False
156,False,False,False,False,False
157,,,,,
158,True,False,False,True,False
159,False,False,False,False,False
160,True,False,False,False,False
161,,,,,
162,,,,,
163,,,,,
164,,,,,
165,,,,,
166,,,,,
167,,,,,
168,,,,,
169,,,,,
170,,,,,
171,,,,,
172,,,,,
173,False,True,True,True,True
174,False,True,True,True,True
175,,,,,
176,,,,,
177,,,,,
178,,,,,
179,,,,,
180,,,,,
181,,,,,
182,,,,,
183,,,,,
184,,,,,
185,,,,,
186,,,,,
187,,,,,
188,,,,,
189,,,,,
190,,,,,
191,,,,,
192,,,,,
193,True,False,False,False,False
194,True,False,False,False,False
195,False,False,False,False,False
196,,,,,
197,,,,,
198,,,,,
199,False,False,False,False,False
200,False,False,False,False,False
201,False,False,False,False,False
202,,,,,
203,,,,,
204,,,,,
205,,,,,
206,,,,,
207,,,,,
208,,,,,
209,False,False,False,False,False
210,False,False,False,False,False
211,True,False,False,False,False
212,True,False,False,False,False
213,True,False,False,False,False
214,True,False,False,False,False
215,True,False,False,False,False
216,,,,,
217,False,False,False,False,False
218,,,,,
219,,,,,
220,,,,,
221,,,,,
222,True,False,False,False,False
223,,,,,
224,,,,,
225,,,,,
226,True,False,False,True,False
227,False,False,False,True,False
228,False,False,False,False,False
229,False,False,False,False,False
230,,,,,
231,,,,,
232,,,,,
233,True,False,False,False,False
234,,,,,
235,False,False,False,False,False
236,False,False,False,False,False
237,False,False,False,False,False
238,False,False,False,False,False
239,False,False,False,False,False
240,,,,,
241,,,,,
242,False,False,False,False,False
243,False,False,False,False,False
244,True,False,False,True,False
245,,,,,
246,,,,,
247,True,False,False,True,False
248,True,False,False,True,True
249,True,False,False,True,False
250,True,False,False,True,False
251,True,False,False,False,False
252,True,False,False,False,False
253,,,,,
254,,,,,
255,,,,,
256,,,,,
257,,,,,
258,,,,,
259,,,,,
260,,,,,
261,,,,,
262,,,,,
263,,,,,
264,,,,,
265,False,False,False,True,False
266,True,False,False,True,False
267,,,,,
268,,,,,
269,,,,,
270,True,False,False,False,False
271,False,False,False,True,False
272,False,False,False,False,False
273,,,,,
274,,,,,
275,True,False,False,False,False
276,True,False,False,False,False
277,False,False,False,False,False
278,False,False,False,False,False
279,False,False,False,False,False
280,False,False,False,False,False
281,False,False,False,False,False
282,False,False,False,False,False
283,False,False,False,False,False
284,False,False,False,False,False
285,False,False,False,False,False
286,False,False,False,False,False
287,False,False,False,False,False
288,False,False,False,False,False
289,False,False,False,False,False
290,False,False,False,False,False
291,False,False,False,False,False
292,False,False,False,False,False
293,False,False,False,False,False
294,False,False,False,False,False
295,,,,,
296,False,False,False,False,False
297,False,False,False,False,False
298,False,False,False,False,False
299,False,False,False,False,False
300,False,False,False,False,False
301,False,False,False,False,False
302,False,False,False,False,False
303,False,True,False,True,False
304,False,True,False,True,False
305,False,False,False,False,False
306,False,False,False,False,False
307,False,False,False,False,False
308,False,False,False,False,False
309,True,False,False,False,False
310,False,False,False,False,False
311,False,False,False,False,False
312,True,False,False,False,False
313,False,False,False,False,False
314,True,False,False,False,False
315,True,False,False,False,False
316,,,,,
317,,,,,
318,,,,,
319,,,,,
320,,,,,
321,,,,,
322,False,False,False,False,False
323,True,False,False,False,False
324,False,False,False,True,False
325,True,False,False,False,False
326,False,False,False,True,False
327,True,False,False,False,False
328,True,False,False,False,False
329,False,True,False,True,False
330,,,,,
331,,,,,
332,,,,,
333,,,,,
334,,,,,
335,True,False,False,True,False
336,True,False,False,False,False
337,True,False,False,True,False
338,True,False,False,False,False
339,True,False,False,False,False
340,True,False,False,False,False
341,True,False,False,True,False
342,False,False,False,False,False
343,,,,,
344,False,False,False,False,False
345,True,False,False,False,True
346,True,False,False,False,True
347,True,False,False,False,False
348,,,,,
349,True,False,False,False,False
350,False,False,False,False,False
351,False,False,False,False,False
352,False,False,False,False,False
353,,,,,
354,False,False,False,False,False
355,False,True,True,True,True
356,False,False,False,False,False
357,True,False,False,False,False
358,True,False,False,False,False
359,True,False,False,False,False
360,True,False,False,False,False
361,True,False,False,True,False
362,True,False,False,True,False
363,False,False,False,False,False
364,False,False,False,False,False
365,False,False,False,False,False
366,False,False,False,False,False
367,False,False,False,False,False
368,,,,,
369,True,False,False,False,False
370,False,False,False,False,True
371,False,False,True,False,True
372,True,False,False,False,False
373,,,,,
374,False,False,False,False,False
375,,,,,
376,True,False,False,False,False
377,False,False,False,False,False
378,True,False,False,False,False
379,True,False,False,True,False
380,True,False,False,True,False
381,True,False,False,False,False
382,False,False,False,False,False
383,True,False,False,False,False
384,True,False,False,False,True
385,True,False,False,False,True
386,True,False,False,False,True
387,True,False,False,False,True
388,False,False,False,False,False
389,True,False,False,True,False
390,True,False,False,False,True
391,True,False,False,False,True
392,False,False,False,False,False
393,True,False,False,False,False
394,False,False,False,True,False
395,True,False,False,False,False
396,True,False,False,False,False
397,True,False,False,False,False
398,True,False,False,False,False
399,False,False,False,False,False
400,True,False,False,False,False
401,True,False,False,False,True
402,True,False,False,False,False
403,True,False,False,False,False
404,True,False,False,False,False
405,True,False,False,False,False
406,True,False,False,True,False
407,False,False,False,False,False
408,,,,,
409,,,,,
410,,,,,
411,False,False,False,False,False
412,True,False,False,True,False
413,False,False,False,True,False
414,,,,,
415,False,False,False,False,False
416,False,False,False,False,False
417,True,False,False,True,False
418,True,False,False,False,False
419,False,False,False,False,False
420,False,False,False,False,False
421,,,,,
422,False,False,False,False,False
423,,,,,
424,,,,,
425,,,,,
426,,,,,
427,False,False,False,False,False
428,False,False,False,False,False
429,False,False,False,False,False
430,False,False,False,False,False
431,,,,,
432,False,False,False,False,False
433,False,False,False,False,False
434,False,False,False,False,False
435,True,False,False,False,False
436,False,False,False,True,False
437,True,False,False,False,False
438,,,,,
439,,,,,
440,,,,,
441,False,False,False,True,False
442,,,,,
443,False,False,False,False,False
444,False,False,False,False,False
445,False,False,False,False,False
446,False,False,False,False,False
447,False,False,False,False,False
448,False,False,False,False,False
449,,,,,
450,,,,,
451,,,,,
452,,,,,
453,False,False,False,False,False
454,,,,,
455,True,False,False,True,False
456,True,False,False,True,False
457,True,False,False,True,False
458,False,False,False,False,False
459,,,,,
460,False,False,False,False,False
461,False,False,False,False,False
462,False,False,False,False,False
463,False,False,False,False,False
464,False,False,False,False,False
465,False,False,False,False,False
466,False,False,False,False,False
467,False,False,False,False,False
468,False,False,False,False,False
469,False,False,False,False,False
470,False,False,False,False,False
471,False,True,False,True,False
472,,,,,
473,True,False,False,True,False
474,False,False,False,False,False
475,True,False,False,True,False
476,True,False,False,True,False
477,False,False,False,False,False
478,True,False,False,False,False
479,True,False,False,False,False
480,,,,,
481,,,,,
482,,,,,
483,,,,,
484,,,,,
485,,,,,
486,,,,,
487,,,,,
488,,,,,
489,,,,,
490,False,False,True,False,True
491,False,True,True,True,True
492,False,True,False,True,False
493,,,,,
494,,,,,
495,,,,,
496,,,,,
497,,,,,
498,,,,,
499,,,,,
500,,,,,
501,,,,,
502,,,,,
503,,,,,
504,,,,,
505,,,,,
506,True,False,False,True,False
507,True,False,False,True,False
508,True,False,False,True,False
509,True,False,False,True,False
510,True,False,False,True,False
511,True,False,False,True,False
512,True,False,False,True,False
513,True,False,False,True,False
514,True,False,False,False,False
515,True,False,False,False,False
516,True,False,False,False,False
517,,,,,
518,,,,,
519,,,,,
520,,,,,
521,False,True,False,True,False
522,False,True,True,True,True
523,False,True,False,True,False
524,True,False,False,False,False
525,False,True,False,True,False
526,,,,,
527,,,,,
528,,,,,
529,True,False,False,False,False
530,True,False,False,False,False
531,,,,,
532,True,False,False,False,False
533,,,,,
534,,,,,
535,True,False,False,False,False
536,True,False,False,False,False
537,,,,,
538,,,,,
539,,,,,
540,,,,,
541,,,,,
542,,,,,
543,,,,,
544,,,,,
545,,,,,
546,,,,,
547,,,,,
548,,,,,
549,,,,,
550,,,,,
551,,,,,
552,,,,,
553,,,,,
554,,,,,
555,,,,,
556,False,False,False,False,False
557,,,,,
558,,,,,
559,,,,,
560,,,,,
561,True,False,False,False,False
562,,,,,
563,,,,,
564,,,,,
565,,,,,
566,,,,,
567,,,,,
568,,,,,
569,,,,,
570,True,False,False,False,False
571,True,False,False,False,False
572,True,False,False,True,False
573,False,False,False,False,False
574,False,False,False,True,False
575,False,False,False,True,False
576,False,False,False,False,False
577,True,False,False,False,False
578,False,False,False,False,False
579,True,False,False,False,False
580,False,False,False,True,False
581,,,,,
582,True,False,False,True,False
583,False,False,False,False,False
584,True,False,False,True,False
585,True,False,False,True,False
586,True,False,False,True,False
587,True,False,False,True,False
588,True,False,False,False,False
589,False,False,False,False,False
590,False,False,False,True,False
591,,,,,
592,,,,,
593,,,,,
594,,,,,
595,,,,,
596,,,,,
597,,,,,
598,,,,,
599,,,,,
600,,,,,
601,,,,,
602,,,,,
603,,,,,
604,,,,,
605,,,,,
606,,,,,
607,True,False,False,True,False
608,True,False,False,True,False
609,True,False,False,True,False
610,True,False,False,False,False
611,True,False,False,True,False
612,,,,,
613,,,,,
614,True,False,False,False,False
615,False,False,False,False,False
616,True,False,False,True,False
617,True,False,False,True,False
618,,,,,
619,False,False,False,False,False
620,False,False,False,False,False
621,False,False,False,False,False
622,,,,,
623,False,False,False,False,False
624,,,,,
625,,,,,
626,False,False,False,False,False
627,,,,,
628,,,,,
629,,,,,
630,,,,,
631,,,,,
632,,,,,
633,,,,,
634,,,,,
635,,,,,
636,,,,,
637,,,,,
638,,,,,
639,,,,,
640,False,False,False,False,False
641,True,False,False,True,False
642,True,False,False,True,False
643,True,False,False,False,False
644,True,False,False,False,False
645,False,False,False,False,False
646,,,,,
647,,,,,
648,,,,,
649,,,,,
650,,,,,
651,,,,,
652,,,,,
653,,,,,
654,,,,,
655,,,,,
656,,,,,
657,,,,,
658,,,,,
659,True,False,False,False,False
660,False,False,False,False,False
661,False,False,False,False,False
662,True,False,False,False,False
663,,,,,
664,,,,,
665,,,,,
666,,,,,
667,,,,,
668,,,,,
669,,,,,
670,True,False,False,False,False
671,,,,,
672,,,,,
673,,,,,
674,False,False,False,True,False
675,True,False,False,False,False
676,,,,,
677,,,,,
678,,,,,
679,,,,,
680,,,,,
681,,,,,
682,,,,,
683,,,,,
684,,,,,
685,,,,,
686,,,,,
687,,,,,
688,,,,,
689,,,,,
690,,,,,
691,,,,,
692,,,,,
693,,,,,
694,,,,,
695,True,False,False,False,False
696,,,,,
697,,,,,
698,,,,,
699,,,,,
700,,,,,
701,,,,,
702,,,,,
703,,,,,
704,,,,,
705,,,,,
706,,,,,
707,,,,,
708,,,,,
709,,,,,
710,,,,,
711,,,,,
712,,,,,
713,,,,,
714,,,,,
715,,,,,
716,,,,,
717,,,,,
718,,,,,
719,,,,,
720,,,,,
721,,,,,
722,,,,,
723,,,,,
724,,,,,
725,,,,,
726,,,,,
727,,,,,
728,,,,,
729,,,,,
730,,,,,
731,,,,,
732,,,,,
733,,,,,
734,,,,,
735,,,,,
736,,,,,
737,,,,,
738,,,,,
739,,,,,
740,,,,,
741,,,,,
742,,,,,
743,,,,,
744,,,,,
745,,,,,
746,,,,,
747,,,,,
748,,,,,
749,,,,,
750,,,,,
751,True,False,False,False,False
752,True,False,False,False,False
753,True,False,False,True,False
754,,,,,
755,True,False,False,False,False
756,True,False,False,False,False
757,True,False,False,False,False
758,,,,,
759,,,,,
760,,,,,
761,,,,,
762,,,,,
763,,,,,
764,,,,,
765,,,,,
766,,,,,
767,,,,,
768,,,,,
769,,,,,
770,,,,,
771,,,,,
772,,,,,
773,,,,,
774,,,,,
775,,,,,
776,,,,,
777,,,,,
778,,,,,
779,,,,,
780,,,,,
781,,,,,
782,,,,,
783,,,,,
784,,,,,
785,,,,,
786,,,,,
787,,,,,
788,,,,,
789,,,,,
790,True,False,False,True,False
791,False,False,False,True,False
792,,,,,
793,,,,,
794,,,,,
795,,,,,
796,,,,,
797,,,,,
798,,,,,
799,False,False,False,False,False
800,True,False,False,False,False
801,False,False,False,False,False
802,True,False,False,False,False
803,False,False,False,False,False
804,False,False,False,False,False
805,,,,,
806,,,,,
807,,,,,
808,,,,,
809,,,,,
810,,,,,
811,,,,,
812,,,,,
813,,,,,
814,,,,,
815,,,,,
816,,,,,
817,,,,,
818,,,,,
819,,,,,
820,,,,,
821,,,,,
822,,,,,
823,,,,,
824,,,,,
825,,,,,
826,,,,,
827,,,,,
828,,,,,
829,,,,,
830,,,,,
831,,,,,
832,,,,,
833,,,,,
834,,,,,
835,,,,,
836,,,,,
837,,,,,
838,,,,,
839,,,,,
840,,,,,
841,,,,,
842,,,,,
843,,,,,
844,,,,,
845,,,,,
846,,,,,
847,,,,,
848,,,,,
849,,,,,
850,,,,,
851,,,,,
852,,,,,
853,,,,,
854,,,,,
855,,,,,
856,,,,,
857,,,,,
858,,,,,
859,,,,,
860,,,,,
861,,,,,
862,,,,,
863,,,,,
864,,,,,
865,,,,,
866,,,,,
867,,,,,
868,,,,,
869,,,,,
870,,,,,
871,,,,,
872,,,,,
873,,,,,
874,,,,,
875,,,,,
876,,,,,
877,,,,,
878,,,,,
879,,,,,
880,,,,,
881,,,,,
882,False,False,False,False,False
883,False,False,False,False,False
884,False,False,False,False,False
885,False,False,False,False,False
886,False,False,False,False,False
887,False,False,False,False,False
888,,,,,
889,,,,,
890,,,,,
891,,,,,
892,,,,,
893,,,,,
894,False,False,False,False,False
895,False,False,False,False,False
896,False,False,False,False,False
897,False,False,False,False,False
898,False,False,False,False,False
899,False,False,False,False,False
900,False,True,False,False,False
901,,,,,
902,False,False,False,False,False
903,False,False,False,False,False
904,True,False,False,False,False
905,False,False,False,False,False
906,False,False,False,False,False
907,False,False,False,False,False
908,False,False,False,False,False
909,False,True,False,True,False
910,False,True,False,True,False
911,False,True,False,True,False
912,False,True,True,True,True
913,False,False,True,False,False
914,,,,,
915,,,,,
916,False,False,False,False,False
917,False,False,False,False,False
918,False,False,False,False,False
919,False,False,False,False,False
920,True,False,False,False,False
921,False,False,False,False,False
922,True,False,False,False,False
923,False,True,False,True,False
924,False,True,False,True,False
925,False,False,False,False,False
926,False,False,False,False,False
927,True,False,False,True,False
928,True,False,False,True,False
929,True,False,False,False,False
930,False,False,False,False,False
931,False,False,False,False,False
932,True,False,False,False,False
933,True,False,False,False,False
934,True,False,False,False,False
935,True,False,False,False,False
936,True,False,False,False,False
937,True,False,False,False,False
938,False,False,True,False,True
939,True,False,False,False,False
940,True,False,False,False,False
941,False,False,False,False,False
942,False,False,False,False,False
943,False,False,False,False,False
944,False,False,False,False,False
945,False,False,False,False,False
946,False,False,False,False,True
947,False,False,False,False,False
948,False,False,False,True,False
949,True,False,False,False,False
950,,,,,
951,,,,,
952,,,,,
953,False,False,False,True,False
954,False,False,False,True,False
955,,,,,
956,,,,,
957,True,False,False,False,False
958,,,,,
959,,,,,
960,False,False,False,False,False
961,True,False,False,False,False
962,,,,,
963,,,,,
964,,,,,
965,False,False,False,False,False
966,,,,,
967,True,False,False,False,False
968,,,,,
969,,,,,
970,,,,,
971,,,,,
972,,,,,
973,,,,,
974,True,False,False,False,False
975,True,False,False,False,False
976,True,False,False,False,False
977,True,False,False,False,False
978,,,,,
979,,,,,
980,False,False,False,False,False
981,True,False,False,False,False
982,True,False,False,False,False
983,True,False,False,False,False
984,False,False,False,False,False
985,False,False,False,False,False
986,False,False,False,False,False
987,,,,,
988,False,False,False,False,False
989,True,False,False,True,False
990,False,False,False,True,False
991,False,False,False,True,False
992,False,False,False,True,False
993,False,False,False,False,False
994,False,False,False,False,False
995,False,False,False,False,False
996,False,False,False,False,True
997,False,False,False,False,False
998,True,False,False,False,False
999,False,False,False,False,False
1000,False,False,False,False,False
1001,False,False,False,False,False
1002,False,False,False,False,False
1003,False,False,False,False,False
1004,False,False,False,True,False
1005,False,False,False,False,False
1006,False,False,False,False,False
1007,False,False,False,False,False
1008,False,False,False,False,False
1009,False,False,False,False,False
1010,False,False,False,False,False
1011,False,False,False,False,False
1012,False,False,False,False,False
1013,False,False,False,False,False
1014,False,False,False,False,False
1015,True,False,False,False,False
1016,False,False,False,False,False
1017,False,False,False,False,False
1018,False,False,False,False,False
1019,False,False,False,False,False
1020,,,,,
1021,,,,,
1022,,,,,
1023,False,False,False,False,False
1024,False,False,False,False,False
1025,False,False,False,False,False
1026,False,False,False,False,False
1027,False,False,False,False,False
1028,False,False,False,False,False
1029,False,False,False,False,False
1030,False,False,False,False,False
1031,,,,,
1032,,,,,
1033,False,False,False,False,False
1034,False,False,False,False,False
1035,,,,,
1036,,,,,
1037,,,,,
1038,,,,,
1039,,,,,
1040,,,,,
1041,,,,,
1042,,,,,
1043,,,,,
1044,True,False,False,True,False
1045,False,False,False,False,False
1046,True,False,False,False,False
1047,True,False,False,False,False
1048,True,False,False,False,False
1049,True,False,False,False,False
1050,True,False,False,False,False
1051,True,False,False,False,False
1052,True,False,False,False,False
1053,True,False,False,False,False
1054,True,False,False,False,False
1055,False,False,False,False,False
1056,False,False,False,False,False
1057,True,False,False,False,False
1058,True,False,False,False,False
1059,True,False,False,False,False
1060,False,False,False,False,False
1061,True,False,False,False,False
1062,True,False,False,False,False
1063,,,,,
1064,,,,,
1065,False,False,False,False,False
1066,True,False,False,False,False
1067,,,,,
1068,True,False,False,True,False
1069,,,,,
1070,,,,,
1071,,,,,
1072,,,,,
1073,,,,,
1074,,,,,
1075,,,,,
1076,,,,,
1077,,,,,
1078,,,,,
1079,,,,,
1080,False,False,False,False,False
1081,,,,,
1082,,,,,
1083,,,,,
1084,,,,,
1085,,,,,
1086,False,False,False,True,False
1087,True,False,False,True,False
1088,True,False,False,True,False
1089,False,True,False,True,False
1090,,,,,
1091,,,,,
1092,,,,,
1093,,,,,
1094,,,,,
1095,True,False,False,True,False
1096,True,False,False,False,False
1097,True,False,False,False,False
1098,True,False,False,False,False
1099,True,False,False,False,False
1100,True,False,False,False,False
1101,True,False,False,False,False
1102,True,False,False,False,False
1103,True,False,False,True,False
1104,True,False,False,True,False
1105,True,False,False,True,False
1106,True,False,False,True,False
1107,True,False,False,True,False
1108,True,False,False,True,False
1109,True,False,False,False,False
1110,True,False,False,False,False
1111,True,False,False,False,False
1112,True,False,False,True,False
1113,True,False,False,False,False
1114,True,False,False,True,False
1115,True,False,False,False,False
1116,True,False,False,False,False
1117,True,False,False,False,False
1118,True,False,False,False,False
1119,True,False,False,False,False
1120,True,False,False,False,False
1121,False,False,True,False,True
1122,,,,,
1123,,,,,
1124,,,,,
1125,,,,,
1126,,,,,
1127,,,,,
1128,False,False,False,False,False
1129,False,False,False,False,False
1130,,,,,
1131,True,False,False,False,False
1132,False,True,True,True,True
1133,,,,,
1134,,,,,
1135,,,,,
1136,,,,,
1137,,,,,
1138,,,,,
1139,,,,,
1140,,,,,
1141,,,,,
1142,,,,,
1143,False,True,True,True,True
1144,,,,,
1145,,,,,
1146,,,,,
1147,,,,,
1148,,,,,
1149,,,,,
1150,,,,,
1151,,,,,
1152,,,,,
1153,,,,,
1154,,,,,
1155,,,,,
1156,,,,,
1157,,,,,
1158,,,,,
1159,,,,,
1160,,,,,
1161,,,,,
1162,,,,,
1163,,,,,
1164,,,,,
1165,,,,,
1166,False,False,True,False,False
1167,,,,,
1168,,,,,
1169,,,,,
1170,,,,,
1171,,,,,
1172,,,,,
1173,,,,,
1174,,,,,
1175,,,,,
1176,,,,,
1177,,,,,
1178,,,,,
1179,,,,,
1180,,,,,
1181,,,,,
1182,,,,,
1183,,,,,
1184,,,,,
1185,,,,,
1186,,,,,
1187,,,,,
1188,,,,,
1189,,,,,
1190,,,,,
1191,,,,,
1192,,,,,
1193,,,,,
1194,,,,,
1195,,,,,
1196,,,,,
1197,,,,,
1198,,,,,
1199,,,,,
1200,,,,,
1201,,,,,
1202,,,,,
1203,,,,,
1204,,,,,
1205,,,,,
1206,,,,,
1207,,,,,
1208,,,,,
1209,,,,,
1210,,,,,
1211,,,,,
1212,,,,,
1213,,,,,
1214,,,,,
1215,,,,,
1216,,,,,
1217,False,True,False,True,False
1218,,,,,
1219,False,True,True,True,True
1220,False,False,True,False,True
1221,False,False,False,False,False
1222,,,,,
1223,True,False,False,True,False
1224,,,,,
1225,,,,,
1226,,,,,
1227,False,True,True,True,True
1228,,,,,
1229,False,True,False,True,False
1230,False,True,False,True,False
1231,,,,,
1232,,,,,
1233,,,,,
1234,,,,,
1235,,,,,
1236,,,,,
1237,False,True,False,True,False
1238,True,False,False,False,False
1239,False,False,False,False,False
1240,False,False,False,False,True
1241,True,False,False,False,False
1242,False,False,False,False,False
1243,,,,,
1244,,,,,
1245,,,,,
1246,,,,,
1247,,,,,
1248,,,,,
1249,,,,,
1250,True,False,False,True,False
1251,True,False,False,True,False
1252,False,False,False,False,False
1253,True,False,False,False,False
1254,False,True,False,True,False
1255,False,True,False,True,False
1256,False,True,False,True,False
1257,False,True,False,True,False
1258,False,True,False,True,False
1259,False,False,False,False,True
1260,True,False,False,True,False
1261,True,False,False,False,False
1262,True,False,False,False,False
1263,True,False,False,False,False
1264,True,False,False,False,False
1265,True,False,False,False,False
1266,True,False,False,True,False
1267,False,True,False,True,False
1268,False,False,False,True,False
1269,False,False,False,True,False
1270,False,False,False,False,False
1271,True,False,False,False,False
1272,True,False,False,False,False
1273,True,False,False,True,False
1274,True,False,False,False,False
1275,True,False,False,False,False
1276,True,False,False,True,False
1277,True,False,False,False,False
1278,True,False,False,False,False
1279,True,False,False,False,False
1280,False,False,False,False,False
1281,False,False,False,False,False
1282,False,True,False,True,False
1283,True,False,False,False,False
1284,False,False,False,False,False
1285,True,False,False,False,False
1286,True,False,False,True,False
1287,True,False,False,False,False
1288,False,False,False,False,False
1289,False,False,False,False,False
1290,True,False,False,False,False
1291,True,False,False,False,False
1292,False,False,False,False,False
1293,False,False,False,False,False
1294,True,False,False,False,False
1295,True,False,False,False,False
1296,False,False,False,False,False
1297,False,False,False,False,False
1298,False,False,False,False,False
1299,True,False,False,False,False
1300,True,False,False,False,False
1301,False,False,False,False,False
1302,True,False,False,False,False
1303,False,True,False,True,False
1304,True,False,False,False,False
1305,False,False,False,False,False
1306,False,False,False,True,False
1307,False,False,False,False,False
1308,False,False,False,False,False
1309,False,False,False,False,False
1310,False,True,False,True,False
1311,False,True,False,True,False
1312,,,,,
1313,False,False,False,False,False
1314,True,False,False,False,False
1315,True,False,False,False,False
1316,False,False,False,False,False
1317,False,False,False,True,False
1318,False,False,False,True,False
1319,False,False,False,True,False
1320,True,False,False,False,False
1321,True,False,False,False,False
1322,True,False,False,False,False
1323,True,False,False,False,False
1324,True,False,False,False,False
1325,True,False,False,False,False
1326,True,False,False,False,False
1327,True,False,False,True,False
1328,False,False,False,True,False
1329,False,False,False,False,False
1330,True,False,False,False,False
1331,False,False,False,True,False
1332,True,False,False,True,True
1333,True,False,False,False,False
1334,False,False,False,True,False
1335,True,False,False,False,False
1336,True,False,False,False,True
1337,,,,,
1338,,,,,
1339,True,False,False,False,False
1340,True,False,False,False,False
1341,True,False,False,False,True
1342,True,False,False,False,True
1343,True,False,False,False,True
1344,False,False,False,False,False
1345,False,False,False,False,True
1346,True,False,False,False,True
1347,True,False,False,False,True
1348,True,False,False,False,True
1349,True,False,False,False,True
1350,True,False,False,False,True
1351,True,False,False,False,True
1352,True,False,False,False,True
1353,True,False,False,False,True
1354,True,False,False,False,True
1355,True,False,False,False,True
1356,False,False,False,False,True
1357,True,False,False,False,False
1358,True,False,False,True,False
1359,True,False,False,False,False
1360,True,False,False,False,False
1361,,,,,
1362,,,,,
1363,,,,,
1364,True,False,False,False,False
1365,True,False,False,False,True
1366,True,False,False,False,False
1367,True,False,False,False,True
1368,False,False,True,False,True
1369,True,False,False,False,True
1370,True,False,False,False,True
