,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,,,,,
1,,,,,
2,,,,,
3,,,,,
4,,,,,
5,,,,,
6,,,,,
7,,,,,
8,False,False,True,False,True
9,,,,,
10,,,,,
11,,,,,
12,,,,,
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,False,False,False,False,False
20,False,False,False,False,False
21,False,False,False,False,False
22,,,,,
23,False,False,False,False,False
24,,,,,
25,False,False,False,False,False
26,True,False,False,False,False
27,True,False,False,False,False
28,True,False,False,False,False
29,False,False,False,False,False
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,False,True,True,True,True
41,False,True,True,True,True
42,False,True,True,True,True
43,False,True,True,True,True
44,False,True,True,True,True
45,False,True,True,True,True
46,False,True,True,True,True
47,,,,,
48,False,True,True,True,True
49,False,True,True,True,True
50,False,True,True,True,True
51,False,True,True,True,True
52,False,True,True,True,True
53,False,True,True,True,True
54,False,True,True,True,True
55,False,True,True,True,True
56,False,True,True,True,True
57,False,True,True,True,True
58,False,True,True,True,True
59,False,True,True,True,True
60,False,True,True,True,True
61,False,True,True,True,True
62,False,True,True,True,True
63,False,True,True,True,True
64,False,True,True,True,True
65,False,True,True,True,True
66,False,True,True,True,True
67,False,True,True,True,True
68,False,True,True,True,True
69,False,True,True,True,True
70,False,True,True,True,True
71,False,True,True,True,True
72,,,,,
73,False,True,True,True,True
74,False,True,True,True,True
75,False,True,True,True,True
76,False,True,True,True,True
77,,,,,
78,False,False,False,False,False
79,False,False,False,False,False
80,False,True,False,True,False
81,False,True,True,True,False
82,,,,,
83,False,False,True,False,True
84,False,False,True,False,True
85,False,True,True,True,True
86,False,True,False,True,True
87,False,True,True,True,True
88,False,True,True,True,True
89,,,,,
90,,,,,
91,False,True,True,True,True
92,False,True,True,True,True
93,False,True,True,True,True
94,False,True,True,True,True
95,False,True,True,True,True
96,False,True,True,True,True
97,False,True,False,True,False
98,False,True,True,True,True
99,False,True,True,True,True
100,False,True,True,True,True
101,False,True,True,True,True
102,False,True,True,True,True
103,False,True,True,True,True
104,False,True,True,True,True
105,False,True,True,True,True
106,False,True,True,True,True
107,False,True,True,True,True
108,False,True,True,True,True
109,False,True,False,True,False
110,,,,,
111,False,False,True,False,True
112,False,False,True,False,True
113,False,True,False,True,False
114,False,True,True,True,True
115,False,True,True,True,True
116,False,True,True,True,True
117,False,True,True,True,True
118,False,True,True,True,True
119,,,,,
120,,,,,
121,False,True,True,True,True
122,False,False,True,False,True
123,False,True,True,True,True
124,False,False,True,False,True
125,False,False,True,False,True
126,False,False,True,False,True
127,False,False,True,False,True
128,False,True,True,True,True
129,False,True,True,True,True
130,,,,,
131,,,,,
132,False,False,True,False,True
133,False,True,True,True,True
