,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,False,True,True,True,False
1,False,True,True,True,True
2,False,True,True,True,True
3,False,True,True,True,True
4,False,True,True,True,True
5,False,False,True,False,True
6,False,False,True,False,True
7,False,False,True,False,True
8,,,,,
9,,,,,
10,,,,,
11,,,,,
12,False,True,True,True,False
13,False,True,False,True,False
14,,,,,
15,,,,,
16,False,False,False,False,False
17,False,False,True,False,True
18,True,False,False,False,False
19,True,False,False,False,False
20,True,False,False,False,False
21,False,False,False,False,False
22,True,False,False,False,False
23,True,False,False,False,False
24,True,False,False,False,False
25,False,False,True,False,True
26,False,False,True,False,True
27,False,False,True,False,True
28,False,False,True,False,True
29,False,False,True,False,True
30,False,False,True,False,True
31,False,False,True,False,True
32,False,False,True,False,True
33,False,False,True,False,True
34,False,False,True,False,True
35,False,False,True,False,True
36,False,False,True,False,True
37,False,False,True,False,True
38,False,False,True,False,True
39,False,False,False,False,False
40,False,False,True,False,True
41,False,False,False,False,False
42,False,False,True,False,True
43,False,False,True,False,True
44,False,False,True,False,True
45,True,False,False,False,False
46,False,False,True,False,True
47,False,False,False,False,False
48,False,False,True,False,True
49,False,False,True,False,True
50,False,False,False,False,False
51,True,False,False,False,False
52,True,False,False,False,False
53,False,False,False,False,False
54,False,False,True,False,True
55,False,False,True,False,True
56,False,False,True,False,True
57,False,False,True,False,False
58,False,False,True,False,False
59,False,False,True,False,True
60,False,False,True,False,True
61,False,False,False,False,False
62,False,False,False,False,False
63,False,False,False,False,False
64,False,False,False,False,False
65,True,False,False,False,False
66,True,False,False,False,False
67,False,False,False,False,False
68,False,False,False,False,False
69,True,False,False,False,False
70,True,False,False,False,False
71,True,False,False,False,False
72,True,False,False,False,False
73,False,False,True,False,True
74,False,False,False,False,False
75,False,False,False,False,False
76,False,False,True,False,True
77,False,False,True,False,True
78,False,False,True,False,True
79,,,,,
80,False,False,False,False,False
81,False,False,True,False,True
82,False,False,True,False,True
83,False,False,True,False,True
84,False,False,True,False,True
85,False,False,True,False,True
86,False,False,True,False,True
87,False,False,True,False,True
88,,,,,
89,False,False,False,False,False
90,False,False,False,False,False
91,False,False,False,False,False
92,,,,,
93,,,,,
94,False,False,False,False,False
95,False,False,False,False,False
96,False,False,False,False,False
97,False,False,False,False,False
98,False,False,True,False,True
99,False,False,True,False,True
100,True,False,False,False,False
101,False,False,False,False,False
102,False,False,False,False,False
103,False,False,False,False,False
104,False,False,True,False,True
105,False,False,True,False,True
106,False,False,False,False,False
107,False,False,False,False,False
108,True,False,False,False,False
109,False,False,False,False,False
110,,,,,
111,,,,,
112,,,,,
113,,,,,
114,,,,,
115,,,,,
116,,,,,
117,,,,,
118,,,,,
119,,,,,
120,True,False,False,False,False
121,False,False,False,False,False
122,,,,,
123,,,,,
124,,,,,
125,,,,,
126,,,,,
127,,,,,
128,,,,,
129,,,,,
130,,,,,
131,,,,,
132,,,,,
133,,,,,
134,,,,,
135,True,False,False,False,False
136,False,False,False,False,False
137,True,False,False,False,False
138,True,False,False,False,False
139,True,False,False,False,False
140,False,False,False,False,False
141,True,False,False,False,False
142,,,,,
143,,,,,
144,,,,,
145,,,,,
146,,,,,
147,False,False,False,False,False
148,False,False,False,False,False
149,,,,,
150,,,,,
151,,,,,
152,False,False,False,False,False
153,False,False,False,False,False
154,False,False,True,False,True
155,False,False,True,False,True
156,,,,,
157,,,,,
158,,,,,
159,,,,,
160,,,,,
161,,,,,
162,,,,,
163,,,,,
164,,,,,
165,False,False,True,False,True
166,False,False,True,False,True
167,,,,,
168,,,,,
169,,,,,
170,,,,,
171,,,,,
172,,,,,
173,,,,,
174,,,,,
175,,,,,
176,,,,,
177,,,,,
178,,,,,
179,,,,,
180,,,,,
181,,,,,
182,,,,,
183,,,,,
184,,,,,
185,,,,,
186,,,,,
187,,,,,
188,,,,,
189,False,True,True,False,False
190,False,True,True,True,False
191,False,True,True,True,True
192,False,True,True,True,True
193,False,True,True,True,True
194,False,True,True,True,True
195,,,,,
196,False,True,False,True,False
197,False,True,True,True,True
198,False,True,True,True,True
199,,,,,
200,,,,,
201,False,True,True,True,True
202,,,,,
203,False,True,True,True,True
204,,,,,
205,False,True,True,True,False
206,,,,,
207,False,True,True,True,True
208,False,True,True,True,False
209,,,,,
210,,,,,
211,,,,,
212,,,,,
213,False,True,True,True,False
214,,,,,
215,,,,,
216,,,,,
217,,,,,
218,,,,,
219,,,,,
220,,,,,
221,,,,,
222,,,,,
223,,,,,
224,False,True,True,True,True
225,,,,,
226,,,,,
227,,,,,
228,,,,,
229,False,False,True,False,True
230,,,,,
231,,,,,
232,,,,,
233,,,,,
234,,,,,
235,,,,,
236,,,,,
237,,,,,
238,,,,,
239,False,True,True,True,True
240,False,True,True,True,True
241,,,,,
242,,,,,
243,,,,,
244,,,,,
245,,,,,
246,False,True,True,True,False
