,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,,,,,
1,,,,,
2,,,,,
3,,,,,
4,,,,,
5,,,,,
6,,,,,
7,,,,,
8,,,,,
9,,,,,
10,,,,,
11,,,,,
12,,,,,
13,False,False,False,False,False
14,False,False,False,False,False
15,False,False,False,False,False
16,False,False,True,False,True
17,,,,,
18,False,False,True,False,True
19,False,False,True,False,True
20,False,False,False,False,False
21,False,False,False,False,False
22,False,False,False,False,False
23,False,False,False,False,False
24,False,False,False,False,False
25,False,False,False,False,False
26,False,False,False,False,False
27,False,False,False,False,False
28,False,False,False,False,False
29,False,False,False,False,False
30,False,False,False,False,False
31,False,False,False,False,False
32,False,False,False,False,False
33,,,,,
34,False,False,False,False,False
35,False,False,False,False,False
36,,,,,
37,,,,,
38,False,False,True,False,True
39,False,False,True,False,True
40,False,False,True,False,True
41,False,False,True,False,True
42,False,False,False,False,False
43,False,False,False,False,False
44,False,False,False,False,False
45,False,False,False,False,False
46,False,False,False,False,False
47,,,,,
48,,,,,
49,,,,,
50,,,,,
51,True,False,False,False,False
52,False,False,False,False,False
53,False,False,True,False,True
54,False,False,True,False,True
55,False,False,True,False,True
56,,,,,
57,,,,,
58,,,,,
59,,,,,
60,,,,,
61,,,,,
62,,,,,
63,,,,,
64,,,,,
65,,,,,
66,,,,,
67,False,False,True,False,True
68,True,False,False,False,False
69,False,False,False,False,False
70,False,False,False,False,False
71,False,False,False,False,False
72,,,,,
73,False,False,False,False,False
74,False,False,True,False,True
75,False,False,False,False,False
76,False,False,False,False,False
77,False,False,False,False,False
78,False,False,False,False,False
79,False,False,False,False,False
80,True,False,False,False,False
81,True,False,False,False,False
82,True,False,False,False,False
83,True,False,False,False,False
84,True,False,False,False,False
85,True,False,False,False,False
86,True,False,False,False,False
87,True,False,False,False,False
88,True,False,False,False,False
89,True,False,False,False,False
90,True,False,False,False,False
91,True,False,False,False,False
92,False,False,False,False,False
93,False,False,False,False,False
94,True,False,False,False,False
95,False,False,False,False,False
96,True,False,False,False,False
97,True,False,False,False,False
98,False,False,False,False,False
99,True,False,False,False,False
100,True,False,False,False,False
101,True,False,False,False,False
102,False,False,False,False,False
103,True,False,False,False,False
104,True,False,False,False,False
105,True,False,False,False,False
106,True,False,False,False,False
107,True,False,False,False,False
108,True,False,False,False,False
109,False,False,False,False,False
110,False,False,False,False,False
111,False,False,False,False,False
112,True,False,False,False,False
113,True,False,False,False,False
114,False,False,False,False,False
115,False,False,False,False,False
116,True,False,False,False,False
117,False,False,False,False,False
118,True,False,False,False,False
119,False,False,False,False,False
120,True,False,False,False,False
121,True,False,False,False,False
122,True,False,False,False,False
123,False,False,False,False,False
124,False,False,False,False,False
125,False,False,False,False,False
126,False,False,False,False,False
127,False,False,False,False,False
128,True,False,False,False,False
129,,,,,
130,,,,,
