,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,,,,,
1,,,,,
2,,,,,
3,,,,,
4,,,,,
5,False,False,False,False,False
6,False,False,False,False,False
7,False,False,False,False,False
8,False,True,False,True,False
9,False,False,False,False,False
10,,,,,
11,False,False,True,False,True
12,False,True,True,True,True
13,False,True,True,True,True
14,False,True,False,True,False
15,False,False,False,False,False
16,False,False,False,False,False
17,False,False,False,False,False
18,False,False,False,False,False
19,False,False,False,False,False
20,False,False,False,False,False
21,True,False,False,False,False
22,False,True,False,True,False
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,True,False,False,False,False
36,True,False,False,False,False
37,False,False,False,False,False
38,False,False,False,False,False
39,False,False,False,True,False
40,False,False,False,False,False
41,False,False,False,False,False
42,False,False,False,False,False
43,False,False,False,False,False
44,False,False,False,True,False
45,False,False,False,True,False
46,False,False,False,True,False
47,False,False,False,True,False
48,False,False,False,True,False
49,False,False,False,True,False
50,False,False,False,False,False
51,False,False,False,False,False
52,True,False,False,False,False
53,False,True,False,True,False
54,False,False,True,False,True
55,True,False,False,False,False
56,False,True,True,True,True
57,False,True,True,True,True
58,False,False,True,True,True
59,False,False,True,True,True
60,False,False,True,False,True
61,False,False,True,True,True
62,False,False,False,True,True
63,False,False,False,True,False
64,False,True,True,True,True
65,False,True,True,True,True
66,False,False,True,False,True
67,False,False,True,False,True
68,False,False,True,True,True
69,False,False,True,True,True
70,False,True,True,True,True
71,False,True,True,False,True
72,False,False,True,False,True
73,False,False,True,False,True
74,False,True,True,True,True
75,False,False,True,False,True
76,False,False,True,False,True
77,False,False,True,False,True
78,False,False,True,False,True
79,False,True,True,True,True
80,False,True,True,True,True
81,False,False,True,False,True
82,False,False,True,False,True
83,False,False,False,False,False
84,False,True,False,True,False
85,False,True,True,True,True
86,False,True,True,True,True
87,False,False,True,True,True
88,False,False,True,False,True
89,False,False,True,False,True
90,False,False,True,False,True
91,False,True,True,True,True
92,False,True,True,True,True
93,False,True,True,True,True
94,False,True,True,True,True
95,False,True,True,True,True
96,False,True,True,True,True
97,False,True,True,True,True
98,False,True,True,True,True
99,False,True,True,True,True
100,False,True,True,True,True
101,False,True,True,True,True
102,False,True,True,True,True
103,False,True,True,True,True
104,False,True,True,True,True
105,False,True,True,True,True
106,False,True,True,True,True
107,False,True,True,True,True
108,False,True,True,True,True
109,False,True,True,True,True
110,False,True,True,True,True
111,False,True,True,True,True
112,False,True,True,True,True
113,False,True,True,True,True
114,False,True,True,True,True
115,False,True,True,True,True
116,False,True,True,True,True
117,,,,,
118,,,,,
119,False,True,True,True,True
120,False,True,True,True,True
121,False,True,True,True,True
122,False,True,True,True,True
123,False,True,True,True,True
124,False,False,True,False,True
