,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,,,,,
1,,,,,
2,,,,,
3,,,,,
4,,,,,
5,,,,,
6,,,,,
7,,,,,
8,False,False,False,False,False
9,False,False,False,False,False
10,False,False,False,False,False
11,False,False,False,False,False
12,False,False,False,False,False
13,False,False,False,False,False
14,False,False,False,False,False
15,True,False,False,False,False
16,True,False,False,False,False
17,True,False,False,False,True
18,True,False,False,False,False
19,False,False,False,False,True
20,True,False,False,False,True
21,False,False,False,False,False
22,,,,,
23,False,False,False,False,False
24,True,False,False,False,False
25,True,False,False,False,False
26,False,False,False,False,False
27,False,False,False,False,False
28,False,False,False,False,False
29,True,False,False,False,False
30,False,False,False,False,False
31,False,False,False,False,False
32,,,,,
33,,,,,
34,,,,,
35,True,False,False,False,False
36,False,False,False,False,False
37,False,False,False,False,False
38,True,False,False,False,False
39,False,False,False,False,True
40,True,False,False,False,False
41,False,False,False,False,False
42,False,False,False,False,False
43,False,False,False,False,False
44,False,False,False,False,False
45,False,False,False,False,False
46,False,False,False,False,False
47,True,False,False,False,False
48,False,False,False,False,False
49,True,False,False,False,False
50,True,False,False,False,False
51,True,False,False,False,False
52,False,False,False,False,False
53,True,False,False,False,False
54,False,False,False,False,False
55,False,False,False,False,False
56,False,False,False,False,False
57,False,False,False,False,False
58,False,False,False,False,False
59,True,False,False,False,False
60,False,False,False,False,False
61,,,,,
62,,,,,
63,,,,,
64,,,,,
65,,,,,
66,,,,,
67,,,,,
68,,,,,
69,,,,,
70,,,,,
71,,,,,
72,,,,,
73,False,False,True,False,True
74,False,False,False,False,False
75,False,False,True,False,True
76,,,,,
77,False,False,True,False,True
78,False,False,True,False,True
79,False,True,True,True,True
80,,,,,
81,,,,,
82,,,,,
83,,,,,
84,,,,,
85,,,,,
86,,,,,
87,,,,,
88,,,,,
89,,,,,
90,False,True,True,True,True
91,False,True,True,True,True
92,False,True,True,True,True
93,False,True,True,True,True
94,False,True,True,True,True
95,False,True,True,True,True
96,False,True,True,True,True
97,False,True,True,True,True
98,False,True,True,True,True
99,False,True,True,True,True
100,,,,,
101,False,True,True,False,True
102,False,True,True,False,True
103,False,True,True,False,True
104,False,True,True,True,True
105,,,,,
106,False,True,True,True,True
107,False,True,True,True,True
108,False,True,True,True,True
109,False,True,True,True,True
110,False,True,True,True,True
111,False,True,True,True,True
112,False,True,True,True,True
113,False,True,True,False,True
114,False,True,True,False,True
115,False,True,True,True,True
116,False,False,True,False,True
117,False,False,True,False,True
118,False,False,True,False,True
119,False,True,True,True,True
120,False,True,True,True,True
121,False,True,True,True,True
122,False,True,True,True,True
123,False,True,True,True,True
124,False,True,True,True,True
125,False,True,True,False,True
126,False,True,True,True,True
127,False,True,True,True,True
128,False,False,True,False,True
129,False,True,True,True,True
130,False,True,True,True,True
131,False,True,True,True,True
