,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,,,,,
1,,,,,
2,,,,,
3,False,False,True,False,True
4,False,False,True,False,True
5,False,False,False,False,False
6,False,False,False,False,False
7,False,False,False,False,False
8,False,False,False,False,False
9,False,False,True,False,True
10,False,False,False,False,True
11,False,True,True,True,True
12,False,True,True,True,True
13,False,True,False,True,False
14,False,False,True,False,True
15,False,True,True,True,True
16,False,False,False,False,False
17,False,False,False,True,False
18,False,True,True,True,True
19,False,True,False,True,False
20,False,True,False,True,False
21,False,False,True,True,True
22,True,False,False,True,False
23,True,False,False,True,False
24,False,False,False,False,False
25,False,True,True,True,True
26,False,True,True,True,True
27,False,True,True,True,True
28,False,True,False,True,False
29,False,False,False,False,False
30,False,False,False,False,False
31,False,True,True,True,True
32,False,True,True,True,True
33,False,False,True,True,True
34,False,False,True,True,True
35,False,True,True,True,True
36,False,False,True,False,False
37,,,,,
38,False,True,True,True,False
39,False,False,False,False,False
40,False,False,True,False,True
41,False,False,True,False,True
42,False,False,False,True,False
43,False,False,True,True,True
44,False,False,True,False,True
45,False,False,True,False,True
46,,,,,
47,,,,,
48,False,True,True,True,True
49,False,False,False,False,False
50,False,False,True,False,False
51,False,False,True,False,True
52,False,False,True,False,True
53,False,False,True,False,True
54,False,False,True,False,True
55,False,False,False,True,False
56,False,False,True,False,True
57,False,False,True,False,True
58,False,True,False,True,False
59,False,False,False,False,True
60,False,False,True,True,True
61,False,False,True,True,True
62,False,False,False,True,True
63,False,False,False,False,False
64,False,True,True,True,False
65,False,True,True,True,False
66,False,False,False,False,False
67,False,False,False,False,False
68,True,False,False,True,False
69,True,False,False,True,False
70,True,False,False,True,False
71,True,False,False,True,False
72,False,False,False,False,False
73,False,True,True,True,True
74,,,,,
75,,,,,
76,,,,,
77,,,,,
78,,,,,
79,False,False,True,False,True
80,False,False,False,False,False
81,True,False,False,False,False
82,True,False,False,False,False
83,False,False,False,False,False
84,False,False,True,False,True
85,True,False,False,False,False
86,True,False,False,False,False
87,False,False,False,False,False
88,False,False,False,False,False
89,,,,,
90,,,,,
91,False,False,False,False,False
92,True,False,False,False,False
93,False,False,False,False,False
94,False,False,False,False,False
95,False,False,False,False,False
96,False,False,False,False,False
97,False,False,False,False,False
98,False,False,False,False,False
99,,,,,
100,,,,,
101,,,,,
102,False,False,False,False,False
103,False,False,False,False,False
104,True,False,False,False,False
105,True,False,False,False,False
106,False,False,False,False,False
107,False,False,False,False,False
108,True,False,False,False,False
109,True,False,False,False,False
110,False,False,False,False,False
111,False,False,False,False,False
112,False,False,False,False,True
113,False,False,False,False,False
114,False,False,False,False,False
115,False,False,False,False,False
116,,,,,
117,,,,,
118,,,,,
119,False,False,False,False,False
120,False,False,False,False,False
121,False,False,False,False,False
122,False,False,False,False,False
123,False,False,False,False,False
