,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,,,,,
1,True,True,False,True,False
2,False,True,False,True,False
3,,,,,
4,,,,,
5,,,,,
6,True,True,False,True,False
7,True,True,False,True,False
8,,,,,
9,,,,,
10,,,,,
11,,,,,
12,,,,,
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,True,False,False,False,False
22,True,False,False,False,False
23,True,False,False,False,False
24,True,False,False,False,False
25,,,,,
26,True,False,False,False,False
27,True,False,False,False,False
28,True,False,False,False,False
29,False,False,False,False,False
30,True,False,False,False,False
31,True,False,False,False,False
32,False,False,False,False,False
33,True,False,False,False,False
34,True,False,False,False,False
35,True,False,False,False,False
36,True,False,False,False,False
37,True,False,False,False,False
38,True,False,False,False,False
39,True,False,False,False,False
40,True,False,False,False,False
41,True,False,False,False,False
42,True,False,False,False,False
43,True,False,False,False,False
44,True,False,False,False,False
45,False,False,False,False,False
46,False,False,False,False,False
47,True,False,False,False,False
48,False,False,False,False,False
49,False,False,False,False,False
50,True,False,False,False,False
51,True,False,False,False,False
52,True,False,False,False,False
53,False,False,False,False,False
54,True,False,False,False,False
55,False,False,False,False,False
56,True,False,False,False,False
57,False,False,False,False,False
58,True,False,False,False,False
59,False,False,False,False,False
60,False,False,False,False,False
61,False,False,False,False,False
62,False,False,False,False,False
63,False,False,False,False,False
64,False,False,False,False,False
65,True,False,False,False,False
66,False,False,False,False,False
67,False,False,False,False,False
68,True,False,False,False,False
69,True,False,False,False,False
70,False,True,False,True,False
71,False,False,False,False,False
72,False,True,False,True,False
73,False,False,False,False,False
74,False,False,False,False,False
75,True,False,False,False,False
76,True,False,False,False,False
77,True,False,False,False,False
78,False,False,False,False,False
79,False,False,False,False,False
80,True,False,False,False,False
81,False,False,False,False,False
82,False,False,False,False,False
83,False,False,False,False,False
84,False,False,False,False,False
85,False,False,False,False,False
86,False,False,False,False,False
87,False,False,False,False,False
88,False,False,False,False,False
89,False,False,False,False,False
90,False,False,False,False,False
91,False,True,False,True,False
92,False,False,False,False,False
93,False,False,False,False,False
94,False,False,False,False,False
95,False,False,False,False,False
96,False,False,False,False,False
97,True,False,False,False,False
98,True,False,False,False,False
99,False,False,False,False,False
100,True,False,False,False,False
101,False,False,False,False,False
102,False,False,False,False,False
103,True,False,False,False,False
104,False,False,False,False,False
105,False,False,False,False,False
106,True,False,False,False,False
107,False,False,False,False,False
108,True,False,False,False,False
109,True,False,False,False,False
110,True,False,False,False,False
111,True,False,False,False,False
112,False,False,False,False,False
113,False,False,False,False,False
114,False,False,False,False,False
115,,,,,
116,False,False,False,False,False
117,True,False,False,False,False
118,False,False,False,False,False
119,False,True,False,True,False
120,,,,,
121,,,,,
122,,,,,
123,False,True,True,True,False
124,False,True,True,True,True
125,,,,,
126,False,True,True,True,True
127,False,True,True,True,True
128,False,True,True,True,True
129,False,True,True,True,True
130,False,True,True,True,False
131,False,True,True,True,False
132,False,True,True,True,True
133,False,False,False,False,False
134,False,False,True,False,True
135,False,False,True,False,True
136,False,False,False,False,False
137,,,,,
138,False,True,True,True,True
139,False,True,False,True,False
140,,,,,
141,False,True,False,True,False
142,False,True,False,True,False
143,,,,,
144,,,,,
145,,,,,
146,,,,,
147,False,True,False,True,False
148,False,True,False,True,False
149,,,,,
150,False,True,True,True,True
151,False,True,True,True,True
152,False,True,True,True,True
153,False,True,True,True,True
154,False,True,True,False,True
155,False,True,True,True,True
156,False,True,True,True,True
157,False,True,False,True,False
158,,,,,
159,,,,,
160,False,True,True,False,True
161,,,,,
162,,,,,
163,,,,,
164,,,,,
165,,,,,
166,False,True,False,True,False
167,False,True,True,True,False
168,False,True,False,True,False
169,False,True,True,True,True
170,False,True,True,True,True
171,False,True,True,True,True
172,False,True,False,False,False
173,False,True,True,True,True
174,False,True,True,True,True
175,False,True,True,True,True
176,,,,,
177,False,True,True,True,True
178,,,,,
179,,,,,
180,,,,,
181,,,,,
182,,,,,
183,,,,,
184,,,,,
185,,,,,
186,False,True,False,True,False
187,False,True,False,True,False
188,False,True,True,True,False
189,False,True,True,True,True
190,False,True,True,True,True
191,False,True,True,True,True
192,False,True,True,True,False
193,False,False,False,False,False
194,False,False,False,True,False
195,False,True,True,True,True
196,False,True,True,True,True
197,False,False,False,False,False
198,False,True,False,True,False
199,False,True,True,True,True
200,,,,,
201,False,True,False,True,False
202,,,,,
203,False,True,True,True,True
204,False,True,False,True,False
205,False,True,False,True,False
206,,,,,
207,False,True,True,True,False
208,False,True,True,False,True
209,False,False,True,False,True
210,False,True,True,True,True
211,,,,,
212,False,True,False,True,False
213,False,True,False,True,False
