,sync,n_gaze_face,a_gaze_face,n_gaze_mask,a_gaze_mask
0,,,,,
1,,,,,
2,False,True,True,True,True
3,,,,,
4,,,,,
5,,,,,
6,,,,,
7,,,,,
8,,,,,
9,,,,,
10,,,,,
11,,,,,
12,,,,,
13,False,True,False,True,False
14,False,True,True,True,True
15,False,True,True,True,True
16,False,True,True,False,True
17,False,True,True,True,True
18,False,True,True,True,True
19,False,True,True,True,True
20,False,True,True,True,True
21,False,True,True,True,True
22,False,True,True,True,True
23,False,True,True,True,True
24,,,,,
25,,,,,
26,False,True,True,True,True
27,False,True,True,True,True
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,False,True,True,True,True
33,False,True,True,True,True
34,False,True,True,True,True
35,False,True,False,True,True
36,False,True,True,True,True
37,,,,,
38,False,True,True,True,True
39,False,True,True,True,True
40,False,True,True,True,True
41,False,True,True,True,True
42,False,True,True,True,True
43,False,True,True,True,True
44,,,,,
45,,,,,
46,False,True,True,True,True
47,,,,,
48,,,,,
49,False,True,True,True,True
50,,,,,
51,,,,,
52,False,True,True,True,True
53,False,True,True,True,True
54,,,,,
55,False,True,True,True,True
56,False,True,True,True,True
57,,,,,
58,,,,,
59,False,True,True,True,True
60,False,True,False,True,False
61,,,,,
62,,,,,
63,,,,,
64,,,,,
65,,,,,
66,,,,,
67,,,,,
68,,,,,
69,False,True,True,True,True
70,False,True,True,True,True
71,False,True,True,True,True
72,False,True,True,True,True
73,False,True,True,True,True
74,False,True,True,True,True
75,False,True,True,True,True
76,False,True,True,True,True
77,False,True,True,True,True
78,False,True,True,True,True
79,False,True,True,True,True
80,False,True,True,True,True
81,False,True,True,True,True
82,False,True,True,True,True
83,False,True,True,True,True
84,,,,,
85,,,,,
86,,,,,
87,False,True,True,True,True
88,False,True,True,True,True
89,False,True,True,True,True
90,False,True,True,True,True
91,False,True,True,True,True
92,False,True,True,True,True
93,,,,,
94,False,True,True,True,True
95,False,True,True,True,True
96,False,True,True,True,True
97,False,True,True,True,True
98,False,True,True,True,True
99,False,True,True,True,True
100,False,True,True,True,True
101,False,True,True,True,True
102,False,True,True,True,True
103,,,,,
104,False,True,True,True,True
105,,,,,
106,False,True,True,True,True
107,,,,,
108,,,,,
109,,,,,
110,,,,,
111,False,True,True,True,True
112,False,True,True,True,True
113,False,True,False,True,False
114,False,False,True,False,True
115,,,,,
116,False,True,True,True,True
117,,,,,
118,False,True,True,True,True
119,False,True,True,True,True
120,False,True,True,True,True
121,False,True,True,True,True
122,False,True,True,True,True
123,,,,,
124,False,True,False,True,False
125,False,True,False,True,True
126,True,False,False,False,False
127,False,True,True,True,True
128,False,True,True,True,True
129,,,,,
130,False,True,True,True,True
131,False,True,True,True,True
132,False,True,True,True,True
133,,,,,
134,False,True,False,True,True
135,False,True,False,True,True
136,False,True,False,True,False
137,False,True,True,True,True
